loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,county,services,start_date,end_date,start_time,end_time,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Ft Lupton Recreation Center,203 S Harrison Avenue,,,Ft Lupton,CO,80621.0,,Weld,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,796,"203 S Harrison Avenue, Ft Lupton, CO 80621",,08:00 AM - 05:00 PM,,ho89108220,false,true,,,,poll39226430
Ft Lupton Recreation Center,203 S Harrison Avenue,,,Ft Lupton,CO,80621.0,,Weld,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,797,"203 S Harrison Avenue, Ft Lupton, CO 80621",,10:00 AM - 02:00 PM,,ho89108220,false,true,,,,poll39226430
Ft Lupton Recreation Center,203 S Harrison Avenue,,,Ft Lupton,CO,80621.0,,Weld,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,798,"203 S Harrison Avenue, Ft Lupton, CO 80621",,08:00 AM - 05:00 PM,,ho89108220,false,true,,,,poll39226430
Windsor Faith United Church,1020 Walnut St,,,Windsor ,CO,80550.0,,Weld,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,799,"1020 Walnut St, Windsor, CO 80550",,08:00 AM - 05:00 PM,,ho23569552,false,true,,,,poll29212238
Windsor Faith United Church,1020 Walnut St,,,Windsor ,CO,80550.0,,Weld,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,800,"1020 Walnut St, Windsor, CO 80550",,10:00 AM - 02:00 PM,,ho23569552,false,true,,,,poll29212238
Windsor Faith United Church,1020 Walnut St,,,Windsor ,CO,80550.0,,Weld,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,801,"1020 Walnut St, Windsor, CO 80550",,08:00 AM - 05:00 PM,,ho23569552,false,true,,,,poll29212238
Windsor Faith United Church,1020 Walnut St,,,Windsor ,CO,80550.0,,Weld,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,802,"1020 Walnut St, Windsor, CO 80550",,10:00 AM - 02:00 PM,,ho23569552,false,true,,,,poll29212238
Windsor Faith United Church,1020 Walnut St,,,Windsor ,CO,80550.0,,Weld,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,803,"1020 Walnut St, Windsor, CO 80550",,08:00 AM - 05:00 PM,,ho23569552,false,true,,,,poll29212238
Trinity Lutheran Church,3000 35th Avenue,,,Greeley,CO,80634.0,,Weld,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,804,"3000 35th Avenue, Greeley, CO 80634",,08:00 AM - 05:00 PM,,ho4841213,false,true,,,,poll12693883
Trinity Lutheran Church,3000 35th Avenue,,,Greeley,CO,80634.0,,Weld,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,805,"3000 35th Avenue, Greeley, CO 80634",,10:00 AM - 02:00 PM,,ho4841213,false,true,,,,poll12693883
Trinity Lutheran Church,3000 35th Avenue,,,Greeley,CO,80634.0,,Weld,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,806,"3000 35th Avenue, Greeley, CO 80634",,08:00 AM - 05:00 PM,,ho4841213,false,true,,,,poll12693883
Trinity Lutheran Church,3000 35th Avenue,,,Greeley,CO,80634.0,,Weld,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,807,"3000 35th Avenue, Greeley, CO 80634",,10:00 AM - 02:00 PM,,ho4841213,false,true,,,,poll12693883
Trinity Lutheran Church,3000 35th Avenue,,,Greeley,CO,80634.0,,Weld,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,808,"3000 35th Avenue, Greeley, CO 80634",,08:00 AM - 05:00 PM,,ho4841213,false,true,,,,poll12693883
Election Center,130 E 3rd St ,,, St Wray,CO,80758.0,,Yuma,VSPC,10/24/16,10/28/16,08:30:00-6:00,16:30:00-6:00,809,"130 E 3rd St, St Wray, CO 80758",,08:30 AM - 04:30 PM,,ho36416449,false,true,,,,poll15932601
Election Center,130 E 3rd St ,,, St Wray,CO,80758.0,,Yuma,VSPC,10/29/16,10/29/16,08:00:00-6:00,12:00:00-6:00,810,"130 E 3rd St, St Wray, CO 80758",,08:00 AM - 12:00 PM,,ho36416449,false,true,,,,poll15932601
Election Center,130 E 3rd St ,,, St Wray,CO,80758.0,,Yuma,VSPC,10/31/16,11/4/16,08:30:00-6:00,16:30:00-6:00,811,"130 E 3rd St, St Wray, CO 80758",,08:30 AM - 04:30 PM,,ho36416449,false,true,,,,poll15932601
Election Center,130 E 3rd St ,,, St Wray,CO,80758.0,,Yuma,VSPC,11/7/16,11/7/16,08:30:00-7:00,16:30:00-7:00,813,"130 E 3rd St, St Wray, CO 80758",,08:30 AM - 04:30 PM,,ho36416449,false,true,,,,poll15932601
Athmar Recreation Center,2680 W Mexico Ave,,,Denver,,80216.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,814,"2680 W Mexico Ave, Denver, CO 80216",,10:00 AM - 02:00 PM,,ho20444179,false,true,,,,poll4865238
Athmar Recreation Center,2680 W Mexico Ave,,,Denver,,80216.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,815,"2680 W Mexico Ave, Denver, CO 80216",,10:00 AM - 06:00 PM,,ho20444179,false,true,,,,poll4865238
Barnum Recreation Center,360 N Hooker Street,,,Denver,,80219.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,816,"360 N Hooker Street, Denver, CO 80219",,10:00 AM - 06:00 PM,,ho86092057,false,true,,,,poll55626878
Barnum Recreation Center,360 N Hooker Street,,,Denver,,80219.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,817,"360 N Hooker Street, Denver, CO 80219",,10:00 AM - 02:00 PM,,ho86092057,false,true,,,,poll55626878
Barnum Recreation Center,360 N Hooker Street,,,Denver,,80219.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,818,"360 N Hooker Street, Denver, CO 80219",,10:00 AM - 06:00 PM,,ho86092057,false,true,,,,poll55626878
Barnum Recreation Center,360 N Hooker Street,,,Denver,,80219.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,819,"360 N Hooker Street, Denver, CO 80219",,10:00 AM - 02:00 PM,,ho86092057,false,true,,,,poll55626878
Barnum Recreation Center,360 N Hooker Street,,,Denver,,80219.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,820,"360 N Hooker Street, Denver, CO 80219",,10:00 AM - 06:00 PM,,ho86092057,false,true,,,,poll55626878
Blair-Caldwell Library,2401 Welton St ,,,Denver,,80219.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,821,"2401 Welton St, Denver, CO 80219",,10:00 AM - 06:00 PM,,ho93947413,false,true,,,,poll75507047
Blair-Caldwell Library,2401 Welton St ,,,Denver,,80219.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,822,"2401 Welton St, Denver, CO 80219",,10:00 AM - 02:00 PM,,ho93947413,false,true,,,,poll75507047
Blair-Caldwell Library,2401 Welton St ,,,Denver,,80219.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,823,"2401 Welton St, Denver, CO 80219",,10:00 AM - 06:00 PM,,ho93947413,false,true,,,,poll75507047
Blair-Caldwell Library,2401 Welton St ,,,Denver,,80205.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,824,"2401 Welton St, Denver, CO 80205",,10:00 AM - 02:00 PM,,ho99320452,false,true,,,,poll9162185
Blair-Caldwell Library,2401 Welton St ,,,Denver,,80205.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,825,"2401 Welton St, Denver, CO 80205",,10:00 AM - 06:00 PM,,ho99320452,false,true,,,,poll9162185
Central Park Recreation Center,9651 E Martin Luther King Jr Blvd,,,Denver,,80238.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,826,"9651 E Martin Luther King Jr Blvd, Denver, CO 80238",,10:00 AM - 02:00 PM,,ho88800551,false,true,,,,poll50600404
Central Park Recreation Center,9651 E Martin Luther King Jr Blvd,,,Denver,,80238.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,827,"9651 E Martin Luther King Jr Blvd, Denver, CO 80238",,10:00 AM - 06:00 PM,,ho88800551,false,true,,,,poll50600404
Christ Church United Methodist,690 N Colorado Blvd,,,Denver,,80206.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,828,"690 N Colorado Blvd, Denver, CO 80206",,10:00 AM - 06:00 PM,,ho96180341,false,true,,,,poll7255666
Christ Church United Methodist,690 N Colorado Blvd,,,Denver,,80206.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,829,"690 N Colorado Blvd, Denver, CO 80206",,10:00 AM - 02:00 PM,,ho96180341,false,true,,,,poll7255666
Christ Church United Methodist,690 N Colorado Blvd,,,Denver,,80206.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,830,"690 N Colorado Blvd, Denver, CO 80206",,10:00 AM - 06:00 PM,,ho96180341,false,true,,,,poll7255666
Christ Church United Methodist,690 N Colorado Blvd,,,Denver,,80206.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,831,"690 N Colorado Blvd, Denver, CO 80206",,10:00 AM - 02:00 PM,,ho96180341,false,true,,,,poll7255666
Christ Church United Methodist,690 N Colorado Blvd,,,Denver,,80206.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,832,"690 N Colorado Blvd, Denver, CO 80206",,10:00 AM - 06:00 PM,,ho96180341,false,true,,,,poll7255666
Christ Community Church,8085 E Hampden Ave ,,,Denver,,80231.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,833,"8085 E Hampden Ave, Denver, CO 80231",,10:00 AM - 06:00 PM,,ho83047905,false,true,,,,poll88710391
Christ Community Church,8085 E Hampden Ave ,,,Denver,,80231.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,834,"8085 E Hampden Ave, Denver, CO 80231",,10:00 AM - 02:00 PM,,ho83047905,false,true,,,,poll88710391
Christ Community Church,8085 E Hampden Ave ,,,Denver,,80231.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,835,"8085 E Hampden Ave, Denver, CO 80231",,10:00 AM - 06:00 PM,,ho83047905,false,true,,,,poll88710391
Christ Community Church,8085 E Hampden Ave ,,,Denver,,80231.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,836,"8085 E Hampden Ave, Denver, CO 80231",,10:00 AM - 02:00 PM,,ho83047905,false,true,,,,poll88710391
Christ Community Church,8085 E Hampden Ave ,,,Denver,,80231.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,837,"8085 E Hampden Ave, Denver, CO 80231",,10:00 AM - 06:00 PM,,ho83047905,false,true,,,,poll88710391
Cook Park Recreation Center,7100 Cherry Creek South Dr,,,Denver,,80224.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,838,"7100 Cherry Creek South Dr, Denver, CO 80224",,10:00 AM - 02:00 PM,,ho41270290,false,true,,,,poll46555760
Cook Park Recreation Center,7100 Cherry Creek South Dr,,,Denver,,80224.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,839,"7100 Cherry Creek South Dr, Denver, CO 80224",,10:00 AM - 06:00 PM,,ho41270290,false,true,,,,poll46555760
Corona Presbyterian Church,1205 E 8th Ave,,,Denver,,80218.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,840,"1205 E 8th Ave, Denver, CO 80218",,10:00 AM - 06:00 PM,,ho59260432,false,true,,,,poll33875540
Denver Coliseum,4600 N Humboldt St,,,Denver,,80216.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,841,"4600 N Humboldt St, Denver, CO 80216",,10:00 AM - 06:00 PM,,ho74469346,false,true,,,,poll2495047
Denver Elections Division,200 W 14th Ave,,,Denver,,80204.0,,Denver,VSPC,10/17/16,10/21/16,08:00:00-6:00,17:00:00-6:00,842,"200 W 14th Ave, Denver, CO 80204",,08:00 AM - 05:00 PM,,ho594903,false,true,,,,poll84164412
Denver Elections Division,200 W 14th Ave,,,Denver,,80204.0,,Denver,VSPC,10/24/16,10/28/16,08:00:00-6:00,18:00:00-6:00,843,"200 W 14th Ave, Denver, CO 80204",,08:00 AM - 06:00 PM,,ho594903,false,true,,,,poll84164412
Denver Elections Division,200 W 14th Ave,,,Denver,,80204.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,844,"200 W 14th Ave, Denver, CO 80204",,10:00 AM - 02:00 PM,,ho594903,false,true,,,,poll84164412
Denver Elections Division,200 W 14th Ave,,,Denver,,80204.0,,Denver,VSPC,10/31/16,11/4/16,08:00:00-6:00,18:00:00-6:00,845,"200 W 14th Ave, Denver, CO 80204",,08:00 AM - 06:00 PM,,ho594903,false,true,,,,poll84164412
Denver Elections Division,200 W 14th Ave,,,Denver,,80204.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,846,"200 W 14th Ave, Denver, CO 80204",,10:00 AM - 02:00 PM,,ho594903,false,true,,,,poll84164412
Denver Elections Division,200 W 14th Ave,,,Denver,,80204.0,,Denver,VSPC,11/7/16,11/7/16,08:00:00-7:00,18:00:00-7:00,847,"200 W 14th Ave, Denver, CO 80204",,08:00 AM - 06:00 PM,,ho594903,false,true,,,,poll84164412
Denver Police Department District 1,1311 W 46th Ave,,,Denver,,80211.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,848,"1311 W 46th Ave, Denver, CO 80211",,10:00 AM - 02:00 PM,,ho88866469,false,true,,,,poll64162666
Denver Police Department District 1,1311 W 46th Ave ,,,Denver,,80211.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,849,"1311 W 46th Ave, Denver, CO 80211",,10:00 AM - 06:00 PM,,ho88866469,false,true,,,,poll64162666
Denver Police Department District 3,1625 S University Blvd,,,Denver,,80210.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,850,"1625 S University Blvd, Denver, CO 80210",,10:00 AM - 06:00 PM,,ho18749958,false,true,,,,poll58297983
Denver Police Department District 3,1625 S University Blvd,,,Denver,,80210.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,851,"1625 S University Blvd, Denver, CO 80210",,10:00 AM - 02:00 PM,,ho18749958,false,true,,,,poll58297983
Denver Police Department District 3,1625 S University Blvd,,,Denver,,80210.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,852,"1625 S University Blvd, Denver, CO 80210",,10:00 AM - 06:00 PM,,ho18749958,false,true,,,,poll58297983
Denver Police Department District 3,1625 S University Blvd,,,Denver,,80210.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,853,"1625 S University Blvd, Denver, CO 80210",,10:00 AM - 02:00 PM,,ho18749958,false,true,,,,poll58297983
Denver Police Department District 3,1625 S University Blvd,,,Denver,,80210.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,854,"1625 S University Blvd, Denver, CO 80210",,10:00 AM - 06:00 PM,,ho18749958,false,true,,,,poll58297983
Eisenhower Recreation Center,4300 E Dartmouth Ave ,,,Denver,,80222.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,855,"4300 E Dartmouth Ave, Denver, CO 80222",,10:00 AM - 02:00 PM,,ho84579784,false,true,,,,poll52411446
Eisenhower Recreation Center,4300 E Dartmouth Ave ,,,Denver,,80222.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,856,"4300 E Dartmouth Ave, Denver, CO 80222",,10:00 AM - 06:00 PM,,ho84579784,false,true,,,,poll52411446
Green Valley Ranch Recreation Center,4890 N Argonne Way ,,,Denver,,80249.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,857,"4890 N Argonne Way, Denver, CO 80249",,10:00 AM - 02:00 PM,,ho32363636,false,true,,,,poll86285904
Green Valley Ranch Recreation Center,4890 N Argonne Way ,,,Denver,,80249.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,858,"4890 N Argonne Way, Denver, CO 80249",,10:00 AM - 06:00 PM,,ho32363636,false,true,,,,poll86285904
Harvard Gulch Recreation Center,550 E Iliff Ave ,,,Denver,,80210.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,859,"550 E Iliff Ave, Denver, CO 80210",,10:00 AM - 06:00 PM,,ho47682078,false,true,,,,poll66395827
Harvard Gulch Recreation Center,550 E Iliff Ave ,,,Denver,,80210.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,860,"550 E Iliff Ave, Denver, CO 80210",,10:00 AM - 02:00 PM,,ho47682078,false,true,,,,poll66395827
Harvard Gulch Recreation Center,550 E Iliff Ave ,,,Denver,,80210.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,861,"550 E Iliff Ave, Denver, CO 80210",,10:00 AM - 06:00 PM,,ho47682078,false,true,,,,poll66395827
Harvard Gulch Recreation Center,550 E Iliff Ave ,,,Denver,,80210.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,862,"550 E Iliff Ave, Denver, CO 80210",,10:00 AM - 02:00 PM,,ho47682078,false,true,,,,poll66395827
Harvard Gulch Recreation Center,550 E Iliff Ave ,,,Denver,,80210.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,863,"550 E Iliff Ave, Denver, CO 80210",,10:00 AM - 06:00 PM,,ho47682078,false,true,,,,poll66395827
Harvey Park Recreation Center,2120 S Tennyson Way ,,,Denver,,80219.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,864,"2120 S Tennyson Way, Denver, CO 80219",,10:00 AM - 06:00 PM,,ho94594321,false,true,,,,poll671705
Harvey Park Recreation Center,2120 S Tennyson Way ,,,Denver,,80219.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,865,"2120 S Tennyson Way, Denver, CO 80219",,10:00 AM - 02:00 PM,,ho94594321,false,true,,,,poll671705
Harvey Park Recreation Center,2120 S Tennyson Way ,,,Denver,,80219.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,866,"2120 S Tennyson Way, Denver, CO 80219",,10:00 AM - 06:00 PM,,ho94594321,false,true,,,,poll671705
Harvey Park Recreation Center,2120 S Tennyson Way ,,,Denver,,80219.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,867,"2120 S Tennyson Way, Denver, CO 80219",,10:00 AM - 02:00 PM,,ho94594321,false,true,,,,poll671705
Harvey Park Recreation Center,2120 S Tennyson Way ,,,Denver,,80219.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,868,"2120 S Tennyson Way, Denver, CO 80219",,10:00 AM - 06:00 PM,,ho94594321,false,true,,,,poll671705
Hiawatha Davis Jr Recreation Center,3334 N Holly St ,,,Denver,,80207.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,869,"3334 N Holly St, Denver, CO 80207",,10:00 AM - 06:00 PM,,ho17377421,false,true,,,,poll33853800
Hiawatha Davis Jr Recreation Center,3334 N Holly St ,,,Denver,,80207.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,870,"3334 N Holly St, Denver, CO 80207",,10:00 AM - 02:00 PM,,ho17377421,false,true,,,,poll33853800
Hiawatha Davis Jr Recreation Center,3334 N Holly St ,,,Denver,,80207.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,871,"3334 N Holly St, Denver, CO 80207",,10:00 AM - 06:00 PM,,ho17377421,false,true,,,,poll33853800
Hiawatha Davis Jr Recreation Center,3334 N Holly St ,,,Denver,,80207.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,872,"3334 N Holly St, Denver, CO 80207",,10:00 AM - 02:00 PM,,ho17377421,false,true,,,,poll33853800
Hiawatha Davis Jr Recreation Center,3334 N Holly St ,,,Denver,,80207.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,873,"3334 N Holly St, Denver, CO 80207",,10:00 AM - 06:00 PM,,ho17377421,false,true,,,,poll33853800
Highland Recreation Center,2880 N Osceola St,,,Denver,,80212.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,874,"2880 N Osceola St, Denver, CO 80212",,10:00 AM - 06:00 PM,,ho28507450,false,true,,,,poll46071337
Highland Recreation Center,2880 N Osceola St,,,Denver,,80212.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,875,"2880 N Osceola St, Denver, CO 80212",,10:00 AM - 02:00 PM,,ho28507450,false,true,,,,poll46071337
Highland Recreation Center,2880 N Osceola St,,,Denver,,80212.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,876,"2880 N Osceola St, Denver, CO 80212",,10:00 AM - 06:00 PM,,ho28507450,false,true,,,,poll46071337
Highland Recreation Center,2880 N Osceola St,,,Denver,,80212.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,877,"2880 N Osceola St, Denver, CO 80212",,10:00 AM - 02:00 PM,,ho28507450,false,true,,,,poll46071337
Highland Recreation Center,2880 N Osceola St,,,Denver,,80212.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,878,"2880 N Osceola St, Denver, CO 80212",,10:00 AM - 06:00 PM,,ho28507450,false,true,,,,poll46071337
La Familia Recreation Center,65 S Elati St ,,,Denver,,80223.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,879,"65 S Elati St, Denver, CO 80223",,10:00 AM - 02:00 PM,,ho75134578,false,true,,,,poll66504232
La Familia Recreation Center,65 S Elati St ,,,Denver,,80223.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,880,"65 S Elati St, Denver, CO 80223",,10:00 AM - 06:00 PM,,ho75134578,false,true,,,,poll66504232
Montbello Recreation Center,15555 E 53rd Ave ,,,Denver,,80239.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,881,"15555 E 53rd Ave, Denver, CO 80239",,10:00 AM - 06:00 PM,,ho59579316,false,true,,,,poll12776632
Montbello Recreation Center,15555 E 53rd Ave ,,,Denver,,80239.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,882,"15555 E 53rd Ave, Denver, CO 80239",,10:00 AM - 02:00 PM,,ho59579316,false,true,,,,poll12776632
Montbello Recreation Center,15555 E 53rd Ave ,,,Denver,,80239.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,883,"15555 E 53rd Ave, Denver, CO 80239",,10:00 AM - 06:00 PM,,ho59579316,false,true,,,,poll12776632
Montbello Recreation Center,15555 E 53rd Ave ,,,Denver,,80239.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,884,"15555 E 53rd Ave, Denver, CO 80239",,10:00 AM - 02:00 PM,,ho59579316,false,true,,,,poll12776632
Montbello Recreation Center,15555 E 53rd Ave ,,,Denver,,80239.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,885,"15555 E 53rd Ave, Denver, CO 80239",,10:00 AM - 06:00 PM,,ho59579316,false,true,,,,poll12776632
Montclair Recreation Center,729 N Ulster Way,,,Denver,,80230.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,886,"729 N Ulster Way, Denver, CO 80230",,10:00 AM - 06:00 PM,,ho19328748,false,true,,,,poll50309526
Montclair Recreation Center,729 N Ulster Way,,,Denver,,80230.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,887,"729 N Ulster Way, Denver, CO 80230",,10:00 AM - 02:00 PM,,ho19328748,false,true,,,,poll50309526
Montclair Recreation Center,729 N Ulster Way,,,Denver,,80230.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,888,"729 N Ulster Way, Denver, CO 80230",,10:00 AM - 06:00 PM,,ho19328748,false,true,,,,poll50309526
Montclair Recreation Center,729 N Ulster Way,,,Denver,,80230.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,889,"729 N Ulster Way, Denver, CO 80230",,10:00 AM - 02:00 PM,,ho19328748,false,true,,,,poll50309526
Montclair Recreation Center,729 N Ulster Way,,,Denver,,80230.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,890,"729 N Ulster Way, Denver, CO 80230",,10:00 AM - 06:00 PM,,ho19328748,false,true,,,,poll50309526
Southwest Recreation Center,9200 W Saratoga Pl,,,Denver,,80123.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,891,"9200 W Saratoga Pl, Denver, CO 80123",,10:00 AM - 02:00 PM,,ho12176563,false,true,,,,poll95335760
Southwest Recreation Center,9200 W Saratoga Pl,,,Denver,,80123.0,,Denver,VSPC,11/7/16,11/7/16,10:00:00-7:00,18:00:00-7:00,892,"9200 W Saratoga Pl, Denver, CO 80123",,10:00 AM - 06:00 PM,,ho12176563,false,true,,,,poll95335760
Tivoli Student Union at Auraria,900 Auraria Pkwy ,,,Denver,,80204.0,,Denver,VSPC,10/24/16,10/28/16,10:00:00-6:00,18:00:00-6:00,893,"900 Auraria Pkwy, Denver, CO 80204",,10:00 AM - 06:00 PM,,ho43752659,false,true,,,,poll24955425
Tivoli Student Union at Auraria,900 Auraria Pkwy ,,,Denver,,80204.0,,Denver,VSPC,10/29/16,10/29/16,10:00:00-6:00,14:00:00-6:00,894,"900 Auraria Pkwy, Denver, CO 80204",,10:00 AM - 02:00 PM,,ho43752659,false,true,,,,poll24955425
Tivoli Student Union at Auraria,900 Auraria Pkwy ,,,Denver,,80204.0,,Denver,VSPC,10/31/16,11/4/16,10:00:00-6:00,18:00:00-6:00,895,"900 Auraria Pkwy, Denver, CO 80204",,10:00 AM - 06:00 PM,,ho43752659,false,true,,,,poll24955425
Tivoli Student Union at Auraria,900 Auraria Pkwy ,,,Denver,,80204.0,,Denver,VSPC,11/5/16,11/5/16,10:00:00-6:00,14:00:00-6:00,896,"900 Auraria Pkwy, Denver, CO 80204",,10:00 AM - 02:00 PM,,ho43752659,false,true,,,,poll24955425
