ocd_division,homepage,county,loc_name,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt_1,appt_2,appt_3,subject_to_change,notes,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,09:00:00 - 05:00,12:00:00 - 05:00,10/8/16,10/8/16,False,False,False,,,1925,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,09:00 AM - 12:00 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,False,False,False,,,1926,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,08:00 AM - 04:30 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,09:00:00 - 05:00,12:00:00 - 05:00,10/15/16,10/15/16,False,False,False,,,1927,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,09:00 AM - 12:00 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,,1928,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,08:00 AM - 04:30 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,09:00:00 - 05:00,12:00:00 - 05:00,10/22/16,10/22/16,False,False,False,,,1929,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,09:00 AM - 12:00 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1930,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,08:00 AM - 04:30 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,09:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1931,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,09:00 AM - 12:00 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1932,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,08:00 AM - 04:30 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,09:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1933,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,09:00 AM - 03:00 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:danville,http://www.vercounty.org/eleccomm.htm,Danville City,Danville Election Commission Office,6 N. Vermilion,,,Danville,IL,61832,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,,1934,Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,08:00 AM - 04:30 PM,,ho63610286,false,true,,,,poll76417031
ocd-division/country:us/state:il/place:east_st_louis,http://www.eslbec.org,East St. Louis City,East St. Louis City Hall,301 River Park Drive,Ste 300,,East St. Louis,IL,62201,08:30:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,,1935,East St. Louis City Hall,"301 River Park Drive, East St. Louis, IL, 62201",Ste 300,08:30 AM - 04:30 PM,,ho7135398,false,true,,,,poll74233494
ocd-division/country:us/state:il/place:east_st_louis,http://www.eslbec.org,East St. Louis City,East St. Louis City Hall,301 River Park Drive,Ste 300,,East St. Louis,IL,62201,08:30:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,,1936,East St. Louis City Hall,"301 River Park Drive, East St. Louis, IL, 62201",Ste 300,08:30 AM - 04:30 PM,,ho7135398,false,true,,,,poll74233494
ocd-division/country:us/state:il/place:east_st_louis,http://www.eslbec.org,East St. Louis City,East St. Louis City Hall,301 River Park Drive,Ste 300,,East St. Louis,IL,62201,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,False,False,False,,,1937,East St. Louis City Hall,"301 River Park Drive, East St. Louis, IL, 62201",Ste 300,08:30 AM - 04:30 PM,,ho7135398,false,true,,,,poll74233494
ocd-division/country:us/state:il/place:east_st_louis,http://www.eslbec.org,East St. Louis City,East St. Louis City Hall,301 River Park Drive,Ste 300,,East St. Louis,IL,62201,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,,1938,East St. Louis City Hall,"301 River Park Drive, East St. Louis, IL, 62201",Ste 300,08:30 AM - 04:30 PM,,ho7135398,false,true,,,,poll74233494
ocd-division/country:us/state:il/place:east_st_louis,http://www.eslbec.org,East St. Louis City,East St. Louis City Hall,301 River Park Drive,Ste 300,,East St. Louis,IL,62201,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1939,East St. Louis City Hall,"301 River Park Drive, East St. Louis, IL, 62201",Ste 300,08:30 AM - 04:30 PM,,ho7135398,false,true,,,,poll74233494
ocd-division/country:us/state:il/place:east_st_louis,http://www.eslbec.org,East St. Louis City,East St. Louis City Hall,301 River Park Drive,Ste 300,,East St. Louis,IL,62201,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,,1940,East St. Louis City Hall,"301 River Park Drive, East St. Louis, IL, 62201",Ste 300,08:30 AM - 04:30 PM,,ho7135398,false,true,,,,poll74233494
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,08:00:00 - 05:00,18:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,,1941,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,08:00 AM - 06:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,09:00:00 - 05:00,12:00:00 - 05:00,10/1/16,10/1/16,False,False,False,,,1942,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,09:00 AM - 12:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,08:00:00 - 05:00,18:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,,1943,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,08:00 AM - 06:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,09:00:00 - 05:00,12:00:00 - 05:00,10/8/16,10/8/16,False,False,False,,,1944,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,09:00 AM - 12:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,08:00:00 - 05:00,18:00:00 - 05:00,10/11/16,10/14/16,False,False,False,,,1945,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,08:00 AM - 06:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,09:00:00 - 05:00,12:00:00 - 05:00,10/15/16,10/15/16,False,False,False,,,1946,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,09:00 AM - 12:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,08:00:00 - 05:00,18:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,,1947,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,08:00 AM - 06:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,09:00:00 - 05:00,12:00:00 - 05:00,10/22/16,10/22/16,False,False,False,,,1948,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,09:00 AM - 12:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1949,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,08:00 AM - 06:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,09:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1950,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,09:00 AM - 12:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,10/31/16,False,False,False,,,1951,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,08:00 AM - 06:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,08:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/4/16,False,False,False,,,1952,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,08:00 AM - 07:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,09:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1953,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,09:00 AM - 12:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,10:00:00 - 06:00,16:00:00 - 06:00,11/6/16,11/6/16,False,False,False,,,1954,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,10:00 AM - 04:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:galesburg,http://www.ci.galesburg.il.us/government/board_of_election_commissioners/,Galesburg City,"Galesburg City Hall, Galesburg Election Office",55 W. Tompkins St,,,Galesburg,IL,61402-1387,08:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,1955,"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,08:00 AM - 07:00 PM,,ho22246578,false,true,,,,poll21519179
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,08:00:00 - 05:00,17:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,,1956,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,08:00 AM - 05:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,08:00:00 - 05:00,12:00:00 - 05:00,10/1/16,10/1/16,False,False,False,,,1957,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,08:00 AM - 12:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,08:00:00 - 05:00,17:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,,1958,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,08:00 AM - 05:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,08:00:00 - 05:00,12:00:00 - 05:00,10/8/16,10/8/16,False,False,False,,,1959,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,08:00 AM - 12:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,False,False,False,,,1960,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,08:00 AM - 05:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,,1961,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,08:00 AM - 05:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1962,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,08:00 AM - 05:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,09:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1963,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,09:00 AM - 12:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,1964,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,10:00 AM - 04:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Rockford Board of Elections,301 South 6th Street,,,Rockford,IL,61104,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1965,Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,08:00 AM - 05:00 PM,,ho14182574,false,true,,,,poll40569093
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Emmanual Epispocal Church,412 North Church St,,,Rockford,IL,61103,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1966,Emmanual Epispocal Church,"412 North Church St, Rockford, IL, 61103",,08:00 AM - 05:00 PM,,ho14862447,false,true,,,,poll5547606
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Emmanual Epispocal Church,412 North Church St,,,Rockford,IL,61103,08:30:00 - 06:00,12:30:00 - 06:00,11/6/16,11/6/16,False,False,False,,,1967,Emmanual Epispocal Church,"412 North Church St, Rockford, IL, 61103",,08:30 AM - 12:30 PM,,ho14862447,false,true,,,,poll5547606
ocd-division/country:us/state:il/place:rockford,http://www.voterockford.com,Rockford City,Emmanual Epispocal Church,412 North Church St,,,Rockford,IL,61103,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,1968,Emmanual Epispocal Church,"412 North Church St, Rockford, IL, 61103",,09:00 AM - 07:00 PM,,ho14862447,false,true,,,,poll5547606
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1982,Henry County Clerk Office,"307 West Center Street, Cambridge, IL, 61238",,08:00 AM - 12:00 PM,,ho61348317,false,true,,,,poll44868648
