name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Lac Qui Parle County Courthouse,"600 6th Street, Madison, MN 56256",Ste 6 ,08:30 AM-04:30 PM,,ho11861716,false,true,,,,poll53707186
Auditor's Office,"601 3rd Ave, Two Harbors, MN 55616", ,08:00 AM-04:30 PM,,ho27319755,false,true,,,,poll61364002
Lake of the Woods County Government Center,"206 8th Ave SE, Baudette, MN 56623",Ste 260 ,07:30 AM-04:00 PM,,ho2780908,false,true,,,,poll29279094
Le Sueur County Courthouse,"88 S Park Ave, Le Center, MN 56057", ,08:00 AM-04:00 PM,,ho31713138,false,true,,,,poll8180094
Lyon County Government Center,"607 W Main, Marshall, MN 56258", ,08:00 AM-04:30 PM,,ho98187483,false,true,,,,poll55823356
Mahnomen County Courthouse,"311 N Main St, Mahnomen, MN 56557", ,08:00 AM-04:30 PM,,ho38758259,false,true,,,,poll17406164
Marshall County Auditor-Treasurer,"208 E Colvin Ave, Warren, MN 56762",Ste 10 ,08:00 AM-04:30 PM,,ho27349108,false,true,,,,poll4636362
,"201 Lake Ave, Fairmont, MN 56031", ,08:00 AM-05:00 PM,,ho17402497,false,true,,,,poll61236734
City Center,"111 Hassan Street SE, Hutchinson, MN 55350", ,08:00 AM-04:00 PM,,ho75654721,false,true,,,,poll89508096
McLeod County Office Building,"2391 Hennepin Ave N, Glencoe, MN 55336", ,08:00 AM-04:30 PM,,ho60806095,false,true,,,,poll56622594
,"325 Sibley Ave N, Litchfield, MN 55355", ,08:00 AM-04:30 PM,,ho36535101,false,true,,,,poll51163304
Administrative Services Office,"635 2nd St SE, Milaca, MN 56353", ,08:00 AM-04:30 PM,,ho70414787,false,true,,,,poll1435406
Morrison County Government Center,"213 SE 1st Ave, Little Falls, MN 56345", ,08:00 AM-04:30 PM,,ho17718126,false,true,,,,poll82351704
Mower County Government Center,"201 1st St. NE, Austin, MN 55912",Ste 5 ,08:00 AM-04:30 PM,,ho97599107,false,true,,,,poll64125607
,"2500 28th St, Slayton, MN 56172", ,08:00 AM-04:30 PM,,ho42784114,false,true,,,,poll82532463
Nicollet County Government Center,"501 S Minnesota Ave, St Peter, MN 56082", ,08:00 AM-04:30 PM,,ho34909101,false,true,,,,poll71918039
Nobles County Government Center,"315 10th St, Worthington, MN 56187", ,08:00 AM-04:30 PM,,ho205364,false,true,,,,poll82432057
Norman County Courthouse,"16 E 3rd Ave, Ada, MN 56510", ,08:30 AM-04:30 PM,,ho48282441,false,true,,,,poll83405415
Olmsted County Government Center,"1421 3rd St SE, Rochester, MN 55904",2nd Floor ,08:00 AM-05:00 PM,,ho67092283,false,true,,,,poll17934969
Government Services Center,"510 Fir Ave W, Fergus Falls, MN 56537", ,08:30 AM-04:30 PM,,ho75282471,false,true,,,,poll11975873
Pennington County Courthouse,"101 Main Ave N, Thief River Falls, MN 56701", ,08:00 AM-04:30 PM,,ho9625351,false,true,,,,poll26427846
,"635 Northridge Dr NW, Pine City, MN 55063",Ste 240 ,08:00 AM-04:30 PM,,ho63372964,false,true,,,,poll49965057
,"416 Hiawatha Ave S, Pipestone, MN 56164", ,08:00 AM-04:30 PM,,ho72948164,false,true,,,,poll2499416
Administrator's Office,"612 N Broadway, Crookston, MN 56716",Ste 207 ,08:00 AM-04:30 PM,,ho48992692,false,true,,,,poll13044413
Pope County Courthouse,"130 E Minnesota Ave, Glenwood, MN 56334",Ste 218 ,08:00 AM-04:30 PM,,ho6199805,false,true,,,,poll97269931
Arden Hills City Hall,"1245 Hwy 96 W, Arden Hills, MN 55112", ,08:00 AM-04:30 PM,,ho79247343,false,true,,,,poll18635681
Little Canada City Center,"515 Little Canada Rd, Little Canada, MN 55117", ,08:00 AM-04:30 PM,,ho1218203,false,true,,,,poll30435058
Maplewood City Hall,"1830 County Road B, Maplewood, MN 55109", ,08:00 AM-04:30 PM,,ho63073717,false,true,,,,poll23320061
Mounds View City Hall,"2401 County Hwy 10, Mounds View, MN 55112", ,08:00 AM-04:30 PM,,ho94630567,false,true,,,,poll84085747
New Brighton City Hall,"803 Old Highway 8 NW, New Brighton, MN 55112", ,08:00 AM-04:30 PM,,ho31940146,false,true,,,,poll58487645
North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,08:00 AM-04:30 PM,,ho14886789,false,true,,,,poll12679594
Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,08:00 AM-04:30 PM,,ho41113703,false,true,,,,poll94387082
Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,08:00 AM-04:30 PM,,ho7870593,false,true,,,,poll19030740
Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,08:00 AM-04:30 PM,,ho80882935,false,true,,,,poll46553393
Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,08:00 AM-04:30 PM,,ho47162903,false,true,,,,poll31854056
White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,08:00 AM-04:30 PM,,ho12456687,false,true,,,,poll74053429
,"100 Village Center Dr, North Oaks, MN 55127", ,09:00 AM-04:00 PM,,ho73475615,false,true,,,,poll20374285
,"1281 Hammond Rd, White Bear Township, MN 55110", ,07:00 AM-04:30 PM,,ho84581861,false,true,,,,poll95708691
Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,07:00 AM-04:30 PM,,ho56053604,false,true,,,,poll51760127
Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,09:00 AM-05:00 PM,,ho8374793,false,true,,,,poll72073415
Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,08:00 AM-04:30 PM,,ho6976167,false,true,,,,poll7043609
Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,08:00 AM-04:30 PM,,ho42538004,false,true,,,,poll56880552
Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,08:00 AM-04:30 PM,,ho10223337,false,true,,,,poll53864366
Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,08:00 AM-05:00 PM,,ho65281329,false,true,,,,poll84564795
,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,08:00 AM-04:30 PM,,ho86870616,false,true,,,,poll74143848
,"200 Fourth Ave W, Shakopee, MN 55379", ,08:00 AM-04:30 PM,,ho27790797,false,true,,,,poll71668442
,"13880 Business Center Drive NW, Elk River, MN 55330", ,08:00 AM-04:30 PM,,ho14339728,false,true,,,,poll18790540
,"400 Court Avenue, Gaylord, MN 55334", ,08:00 AM-04:30 PM,,ho52016132,false,true,,,,poll14959838
Babbitt City Hall,"71 South Dr, Babbitt, MN 55706", ,07:30 AM-04:30 PM,,ho24355655,false,true,,,,poll58626959
Chisolm City Hall,"316 West Lake Street, Chisholm, MN 55719", ,07:00 AM-04:30 PM,,ho15973115,false,true,,,,poll98954451
Cook City Hall,"127 S River St, Cook, MN 55723", ,09:00 AM-05:00 PM,,ho80229055,false,true,,,,poll24901731
Duluth City Hall,"411 W 1st St, Duluth, MN 55802",Rm 330 ,08:00 AM-04:30 PM,,ho11601199,false,true,,,,poll54949348
Ely City Hall,"209 E Chapman St, Ely, MN 55731", ,08:00 AM-04:30 PM,,ho13930060,false,true,,,,poll36484936
Eveleth City Hall,"413 Pierce St, Eveleth, MN 55734", ,08:00 AM-04:30 PM,,ho36747242,false,true,,,,poll19851003
