ocd_division,homepage_url,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:oh/county:brown,http://www.electionsonthe.net/Oh/Brown/,Brown County,County Administration Building,"Administration Building, 800 Mt. Orab Pk.",Ste 111,Georgetown,OH,45121,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,69,"County Administration Building, Administration Building, 800 Mt. Orab Pk. Ste 111, Georgetown, OH 45121",,08:00 AM-07:00 PM,,ho8886178,false,false,,,,poll4893054
ocd-division/country:us/state:oh/county:brown,http://www.electionsonthe.net/Oh/Brown/,Brown County,County Administration Building,"Administration Building, 800 Mt. Orab Pk.",Ste 111,Georgetown,OH,45121,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,70,"County Administration Building, Administration Building, 800 Mt. Orab Pk. Ste 111, Georgetown, OH 45121",,08:00 AM-04:00 PM,,ho8886178,false,false,,,,poll4893054
ocd-division/country:us/state:oh/county:brown,http://www.electionsonthe.net/Oh/Brown/,Brown County,County Administration Building,"Administration Building, 800 Mt. Orab Pk.",Ste 111,Georgetown,OH,45121,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,71,"County Administration Building, Administration Building, 800 Mt. Orab Pk. Ste 111, Georgetown, OH 45121",,01:00 PM-05:00 PM,,ho8886178,false,false,,,,poll4893054
ocd-division/country:us/state:oh/county:brown,http://www.electionsonthe.net/Oh/Brown/,Brown County,County Administration Building,"Administration Building, 800 Mt. Orab Pk.",Ste 111,Georgetown,OH,45121,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,72,"County Administration Building, Administration Building, 800 Mt. Orab Pk. Ste 111, Georgetown, OH 45121",,08:00 AM-02:00 PM,,ho8886178,false,false,,,,poll4893054
ocd-division/country:us/state:oh/county:butler,http://www.butlercountyelections.org/,Butler County,Board of Elections Building,"Princeton Road Campus, 1802 Princeton Rd.",Ste 600,Hamilton,OH,45011,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,73,"Board of Elections Building, Princeton Road Campus, 1802 Princeton Rd. Ste 600, Hamilton, OH 45011",,08:00 AM-05:00 PM,,ho1963106,false,false,,,,poll27745599
ocd-division/country:us/state:oh/county:butler,http://www.butlercountyelections.org/,Butler County,Board of Elections Building,"Princeton Road Campus, 1802 Princeton Rd.",Ste 600,Hamilton,OH,45011,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,74,"Board of Elections Building, Princeton Road Campus, 1802 Princeton Rd. Ste 600, Hamilton, OH 45011",,08:00 AM-05:00 PM,,ho1963106,false,false,,,,poll27745599
ocd-division/country:us/state:oh/county:butler,http://www.butlercountyelections.org/,Butler County,Board of Elections Building,"Princeton Road Campus, 1802 Princeton Rd.",Ste 600,Hamilton,OH,45011,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,75,"Board of Elections Building, Princeton Road Campus, 1802 Princeton Rd. Ste 600, Hamilton, OH 45011",,08:00 AM-06:00 PM,,ho1963106,false,false,,,,poll27745599
ocd-division/country:us/state:oh/county:butler,http://www.butlercountyelections.org/,Butler County,Board of Elections Building,"Princeton Road Campus, 1802 Princeton Rd.",Ste 600,Hamilton,OH,45011,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,76,"Board of Elections Building, Princeton Road Campus, 1802 Princeton Rd. Ste 600, Hamilton, OH 45011",,08:00 AM-04:00 PM,,ho1963106,false,false,,,,poll27745599
ocd-division/country:us/state:oh/county:butler,http://www.butlercountyelections.org/,Butler County,Board of Elections Building,"Princeton Road Campus, 1802 Princeton Rd.",Ste 600,Hamilton,OH,45011,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,77,"Board of Elections Building, Princeton Road Campus, 1802 Princeton Rd. Ste 600, Hamilton, OH 45011",,01:00 PM-05:00 PM,,ho1963106,false,false,,,,poll27745599
ocd-division/country:us/state:oh/county:butler,http://www.butlercountyelections.org/,Butler County,Board of Elections Building,"Princeton Road Campus, 1802 Princeton Rd.",Ste 600,Hamilton,OH,45011,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,78,"Board of Elections Building, Princeton Road Campus, 1802 Princeton Rd. Ste 600, Hamilton, OH 45011",,08:00 AM-07:00 PM,,ho1963106,false,false,,,,poll27745599
ocd-division/country:us/state:oh/county:butler,http://www.butlercountyelections.org/,Butler County,Board of Elections Building,"Princeton Road Campus, 1802 Princeton Rd.",Ste 600,Hamilton,OH,45011,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,79,"Board of Elections Building, Princeton Road Campus, 1802 Princeton Rd. Ste 600, Hamilton, OH 45011",,08:00 AM-04:00 PM,,ho1963106,false,false,,,,poll27745599
ocd-division/country:us/state:oh/county:butler,http://www.butlercountyelections.org/,Butler County,Board of Elections Building,"Princeton Road Campus, 1802 Princeton Rd.",Ste 600,Hamilton,OH,45011,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,80,"Board of Elections Building, Princeton Road Campus, 1802 Princeton Rd. Ste 600, Hamilton, OH 45011",,01:00 PM-05:00 PM,,ho1963106,false,false,,,,poll27745599
ocd-division/country:us/state:oh/county:butler,http://www.butlercountyelections.org/,Butler County,Board of Elections Building,"Princeton Road Campus, 1802 Princeton Rd.",Ste 600,Hamilton,OH,45011,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,81,"Board of Elections Building, Princeton Road Campus, 1802 Princeton Rd. Ste 600, Hamilton, OH 45011",,08:00 AM-02:00 PM,,ho1963106,false,false,,,,poll27745599
ocd-division/country:us/state:oh/county:carroll,http://www.carrollcountyboe.com/,Carroll County,,"Courthouse, 119 S. Lisbon St.",Ste 102,Carrollton,OH,44615,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,82,"Courthouse, 119 S. Lisbon St. Ste 102, Carrollton, OH 44615",,08:00 AM-05:00 PM,,ho48937594,false,false,,,,poll89664970
ocd-division/country:us/state:oh/county:carroll,http://www.carrollcountyboe.com/,Carroll County,,"Courthouse, 119 S. Lisbon St.",Ste 102,Carrollton,OH,44615,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,83,"Courthouse, 119 S. Lisbon St. Ste 102, Carrollton, OH 44615",,08:00 AM-05:00 PM,,ho48937594,false,false,,,,poll89664970
ocd-division/country:us/state:oh/county:carroll,http://www.carrollcountyboe.com/,Carroll County,,"Courthouse, 119 S. Lisbon St.",Ste 102,Carrollton,OH,44615,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,84,"Courthouse, 119 S. Lisbon St. Ste 102, Carrollton, OH 44615",,08:00 AM-06:00 PM,,ho48937594,false,false,,,,poll89664970
ocd-division/country:us/state:oh/county:carroll,http://www.carrollcountyboe.com/,Carroll County,,"Courthouse, 119 S. Lisbon St.",Ste 102,Carrollton,OH,44615,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,85,"Courthouse, 119 S. Lisbon St. Ste 102, Carrollton, OH 44615",,08:00 AM-04:00 PM,,ho48937594,false,false,,,,poll89664970
ocd-division/country:us/state:oh/county:carroll,http://www.carrollcountyboe.com/,Carroll County,,"Courthouse, 119 S. Lisbon St.",Ste 102,Carrollton,OH,44615,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,86,"Courthouse, 119 S. Lisbon St. Ste 102, Carrollton, OH 44615",,01:00 PM-05:00 PM,,ho48937594,false,false,,,,poll89664970
ocd-division/country:us/state:oh/county:carroll,http://www.carrollcountyboe.com/,Carroll County,,"Courthouse, 119 S. Lisbon St.",Ste 102,Carrollton,OH,44615,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,87,"Courthouse, 119 S. Lisbon St. Ste 102, Carrollton, OH 44615",,08:00 AM-07:00 PM,,ho48937594,false,false,,,,poll89664970
ocd-division/country:us/state:oh/county:carroll,http://www.carrollcountyboe.com/,Carroll County,,"Courthouse, 119 S. Lisbon St.",Ste 102,Carrollton,OH,44615,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,88,"Courthouse, 119 S. Lisbon St. Ste 102, Carrollton, OH 44615",,08:00 AM-04:00 PM,,ho48937594,false,false,,,,poll89664970
ocd-division/country:us/state:oh/county:carroll,http://www.carrollcountyboe.com/,Carroll County,,"Courthouse, 119 S. Lisbon St.",Ste 102,Carrollton,OH,44615,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,89,"Courthouse, 119 S. Lisbon St. Ste 102, Carrollton, OH 44615",,01:00 PM-05:00 PM,,ho48937594,false,false,,,,poll89664970
ocd-division/country:us/state:oh/county:carroll,http://www.carrollcountyboe.com/,Carroll County,,"Courthouse, 119 S. Lisbon St.",Ste 102,Carrollton,OH,44615,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,90,"Courthouse, 119 S. Lisbon St. Ste 102, Carrollton, OH 44615",,08:00 AM-02:00 PM,,ho48937594,false,false,,,,poll89664970
ocd-division/country:us/state:oh/county:champaign,http://www.electionsonthe.net/OH/CHAMPAIGN/,Champaign County,,1512 South U.S. Hwy 68,Ste L100,Urbana,OH,43078,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,91,"1512 South U.S. Hwy 68 Ste L100, Urbana, OH 43078",,08:00 AM-05:00 PM,,ho68420981,false,false,,,,poll68086551
ocd-division/country:us/state:oh/county:champaign,http://www.electionsonthe.net/OH/CHAMPAIGN/,Champaign County,,1512 South U.S. Hwy 68,Ste L100,Urbana,OH,43078,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,92,"1512 South U.S. Hwy 68 Ste L100, Urbana, OH 43078",,08:00 AM-05:00 PM,,ho68420981,false,false,,,,poll68086551
ocd-division/country:us/state:oh/county:champaign,http://www.electionsonthe.net/OH/CHAMPAIGN/,Champaign County,,1512 South U.S. Hwy 68,Ste L100,Urbana,OH,43078,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,93,"1512 South U.S. Hwy 68 Ste L100, Urbana, OH 43078",,08:00 AM-06:00 PM,,ho68420981,false,false,,,,poll68086551
ocd-division/country:us/state:oh/county:champaign,http://www.electionsonthe.net/OH/CHAMPAIGN/,Champaign County,,1512 South U.S. Hwy 68,Ste L100,Urbana,OH,43078,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,94,"1512 South U.S. Hwy 68 Ste L100, Urbana, OH 43078",,08:00 AM-04:00 PM,,ho68420981,false,false,,,,poll68086551
ocd-division/country:us/state:oh/county:champaign,http://www.electionsonthe.net/OH/CHAMPAIGN/,Champaign County,,1512 South U.S. Hwy 68,Ste L100,Urbana,OH,43078,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,95,"1512 South U.S. Hwy 68 Ste L100, Urbana, OH 43078",,01:00 PM-05:00 PM,,ho68420981,false,false,,,,poll68086551
ocd-division/country:us/state:oh/county:champaign,http://www.electionsonthe.net/OH/CHAMPAIGN/,Champaign County,,1512 South U.S. Hwy 68,Ste L100,Urbana,OH,43078,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,96,"1512 South U.S. Hwy 68 Ste L100, Urbana, OH 43078",,08:00 AM-07:00 PM,,ho68420981,false,false,,,,poll68086551
ocd-division/country:us/state:oh/county:champaign,http://www.electionsonthe.net/OH/CHAMPAIGN/,Champaign County,,1512 South U.S. Hwy 68,Ste L100,Urbana,OH,43078,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,97,"1512 South U.S. Hwy 68 Ste L100, Urbana, OH 43078",,08:00 AM-04:00 PM,,ho68420981,false,false,,,,poll68086551
ocd-division/country:us/state:oh/county:champaign,http://www.electionsonthe.net/OH/CHAMPAIGN/,Champaign County,,1512 South U.S. Hwy 68,Ste L100,Urbana,OH,43078,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,98,"1512 South U.S. Hwy 68 Ste L100, Urbana, OH 43078",,01:00 PM-05:00 PM,,ho68420981,false,false,,,,poll68086551
ocd-division/country:us/state:oh/county:champaign,http://www.electionsonthe.net/OH/CHAMPAIGN/,Champaign County,,1512 South U.S. Hwy 68,Ste L100,Urbana,OH,43078,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,99,"1512 South U.S. Hwy 68 Ste L100, Urbana, OH 43078",,08:00 AM-02:00 PM,,ho68420981,false,false,,,,poll68086551
ocd-division/country:us/state:oh/county:clark,http://www.electionsonthe.net/oh/clark/,Clark County,,3130 E. Main St.,,Springfield,OH,45505,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,100,"3130 E. Main St., Springfield, OH 45505",,08:00 AM-05:00 PM,,ho82986131,false,false,,,,poll214737
ocd-division/country:us/state:oh/county:clark,http://www.electionsonthe.net/oh/clark/,Clark County,,3130 E. Main St.,,Springfield,OH,45505,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,101,"3130 E. Main St., Springfield, OH 45505",,08:00 AM-05:00 PM,,ho82986131,false,false,,,,poll214737
ocd-division/country:us/state:oh/county:clark,http://www.electionsonthe.net/oh/clark/,Clark County,,3130 E. Main St.,,Springfield,OH,45505,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,102,"3130 E. Main St., Springfield, OH 45505",,08:00 AM-06:00 PM,,ho82986131,false,false,,,,poll214737
ocd-division/country:us/state:oh/county:clark,http://www.electionsonthe.net/oh/clark/,Clark County,,3130 E. Main St.,,Springfield,OH,45505,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,103,"3130 E. Main St., Springfield, OH 45505",,08:00 AM-04:00 PM,,ho82986131,false,false,,,,poll214737
ocd-division/country:us/state:oh/county:clark,http://www.electionsonthe.net/oh/clark/,Clark County,,3130 E. Main St.,,Springfield,OH,45505,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,104,"3130 E. Main St., Springfield, OH 45505",,01:00 PM-05:00 PM,,ho82986131,false,false,,,,poll214737
ocd-division/country:us/state:oh/county:clark,http://www.electionsonthe.net/oh/clark/,Clark County,,3130 E. Main St.,,Springfield,OH,45505,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,105,"3130 E. Main St., Springfield, OH 45505",,08:00 AM-07:00 PM,,ho82986131,false,false,,,,poll214737
ocd-division/country:us/state:oh/county:clark,http://www.electionsonthe.net/oh/clark/,Clark County,,3130 E. Main St.,,Springfield,OH,45505,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,106,"3130 E. Main St., Springfield, OH 45505",,08:00 AM-04:00 PM,,ho82986131,false,false,,,,poll214737
ocd-division/country:us/state:oh/county:clark,http://www.electionsonthe.net/oh/clark/,Clark County,,3130 E. Main St.,,Springfield,OH,45505,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,107,"3130 E. Main St., Springfield, OH 45505",,01:00 PM-05:00 PM,,ho82986131,false,false,,,,poll214737
ocd-division/country:us/state:oh/county:clark,http://www.electionsonthe.net/oh/clark/,Clark County,,3130 E. Main St.,,Springfield,OH,45505,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,108,"3130 E. Main St., Springfield, OH 45505",,08:00 AM-02:00 PM,,ho82986131,false,false,,,,poll214737
ocd-division/country:us/state:oh/county:clermont,http://www.clermontelections.org/,Clermont County,Board Election Building ,76 S. Riverside Dr.,,Batavia,OH,45103,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,109,"Board Election Building , 76 S. Riverside Dr., Batavia, OH 45103",,08:00 AM-05:00 PM,,ho12977195,false,false,,,,poll86863567
ocd-division/country:us/state:oh/county:clermont,http://www.clermontelections.org/,Clermont County,Board Election Building ,76 S. Riverside Dr.,,Batavia,OH,45103,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,110,"Board Election Building , 76 S. Riverside Dr., Batavia, OH 45103",,08:00 AM-05:00 PM,,ho12977195,false,false,,,,poll86863567
ocd-division/country:us/state:oh/county:clermont,http://www.clermontelections.org/,Clermont County,Board Election Building ,76 S. Riverside Dr.,,Batavia,OH,45103,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,111,"Board Election Building , 76 S. Riverside Dr., Batavia, OH 45103",,08:00 AM-06:00 PM,,ho12977195,false,false,,,,poll86863567
ocd-division/country:us/state:oh/county:clermont,http://www.clermontelections.org/,Clermont County,Board Election Building ,76 S. Riverside Dr.,,Batavia,OH,45103,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,112,"Board Election Building , 76 S. Riverside Dr., Batavia, OH 45103",,08:00 AM-04:00 PM,,ho12977195,false,false,,,,poll86863567
ocd-division/country:us/state:oh/county:clermont,http://www.clermontelections.org/,Clermont County,Board Election Building ,76 S. Riverside Dr.,,Batavia,OH,45103,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,113,"Board Election Building , 76 S. Riverside Dr., Batavia, OH 45103",,01:00 PM-05:00 PM,,ho12977195,false,false,,,,poll86863567
ocd-division/country:us/state:oh/county:clermont,http://www.clermontelections.org/,Clermont County,Board Election Building ,76 S. Riverside Dr.,,Batavia,OH,45103,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,114,"Board Election Building , 76 S. Riverside Dr., Batavia, OH 45103",,08:00 AM-07:00 PM,,ho12977195,false,false,,,,poll86863567
ocd-division/country:us/state:oh/county:clermont,http://www.clermontelections.org/,Clermont County,Board Election Building ,76 S. Riverside Dr.,,Batavia,OH,45103,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,115,"Board Election Building , 76 S. Riverside Dr., Batavia, OH 45103",,08:00 AM-04:00 PM,,ho12977195,false,false,,,,poll86863567
ocd-division/country:us/state:oh/county:clermont,http://www.clermontelections.org/,Clermont County,Board Election Building ,76 S. Riverside Dr.,,Batavia,OH,45103,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,116,"Board Election Building , 76 S. Riverside Dr., Batavia, OH 45103",,01:00 PM-05:00 PM,,ho12977195,false,false,,,,poll86863567
ocd-division/country:us/state:oh/county:clermont,http://www.clermontelections.org/,Clermont County,Board Election Building ,76 S. Riverside Dr.,,Batavia,OH,45103,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,117,"Board Election Building , 76 S. Riverside Dr., Batavia, OH 45103",,08:00 AM-02:00 PM,,ho12977195,false,false,,,,poll86863567
ocd-division/country:us/state:oh/county:clinton,http://www.electionsonthe.net/Oh/Clinton/,Clinton County,Courthouse ,46 S. South St.,Room 126,Wilmington,OH,45177,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,118,"Courthouse , 46 S. South St. Room 126, Wilmington, OH 45177",,08:00 AM-05:00 PM,,ho20528165,false,false,,,,poll93992531
ocd-division/country:us/state:oh/county:clinton,http://www.electionsonthe.net/Oh/Clinton/,Clinton County,Courthouse ,46 S. South St.,Room 126,Wilmington,OH,45177,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,119,"Courthouse , 46 S. South St. Room 126, Wilmington, OH 45177",,08:00 AM-05:00 PM,,ho20528165,false,false,,,,poll93992531
ocd-division/country:us/state:oh/county:clinton,http://www.electionsonthe.net/Oh/Clinton/,Clinton County,Courthouse ,46 S. South St.,Room 126,Wilmington,OH,45177,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,120,"Courthouse , 46 S. South St. Room 126, Wilmington, OH 45177",,08:00 AM-06:00 PM,,ho20528165,false,false,,,,poll93992531
