id,date,name,election_type,state_id,is_statewide,registration_info,absentee_ballot_info,results_uri,polling_hours,has_election_day_registration,registration_deadline,absentee_request_deadline,hours_open_id
e0189,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0190,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0191,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0192,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0193,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 AM,false,2016-10-14,2016-11-02,
e0194,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 AM,false,2016-10-14,2016-11-02,
e0195,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 AM,false,2016-10-14,2016-11-02,
e0196,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 AM,false,2016-10-14,2016-11-02,
e0197,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 AM,false,2016-10-14,2016-11-02,
e0198,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 AM,false,2016-10-14,2016-11-02,
e0199,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 AM,false,2016-10-14,2016-11-02,
e0200,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0201,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0202,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0203,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0204,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0205,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0206,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0207,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0208,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0209,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0210,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0211,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0212,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0213,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0214,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0215,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0216,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0217,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0218,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0219,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0220,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0221,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0222,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0223,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0224,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0225,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0226,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0227,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
