ocd-division,homepage-url,County,Location Name,Address 1,Address 2,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,notes
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Thurgood Marshall Library,7506 S Racine Ave,,,Chicago,IL,60620,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Wrightwood-Ashburn Library,8530 S Kedzie Ave,,,Chicago,IL,60652,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Wrightwood-Ashburn Library,8530 S Kedzie Ave,,,Chicago,IL,60652,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Wrightwood-Ashburn Library,8530 S Kedzie Ave,,,Chicago,IL,60652,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Wrightwood-Ashburn Library,8530 S Kedzie Ave,,,Chicago,IL,60652,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Wrightwood-Ashburn Library,8530 S Kedzie Ave,,,Chicago,IL,60652,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Mt. Greenwood Park,3721 W 111th St,,,Chicago,IL,60655,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Mt. Greenwood Park,3721 W 111th St,,,Chicago,IL,60655,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Mt. Greenwood Park,3721 W 111th St,,,Chicago,IL,60655,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Mt. Greenwood Park,3721 W 111th St,,,Chicago,IL,60655,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Mt. Greenwood Park,3721 W 111th St,,,Chicago,IL,60655,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Coleman Library,731 E 63rd St,,,Chicago,IL,60637,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Coleman Library,731 E 63rd St,,,Chicago,IL,60637,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Coleman Library,731 E 63rd St,,,Chicago,IL,60637,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Coleman Library,731 E 63rd St,,,Chicago,IL,60637,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Coleman Library,731 E 63rd St,,,Chicago,IL,60637,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Woodson Regional Library,9525 S Halsted St. ,,,Chicago,IL,60628,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Woodson Regional Library,9525 S Halsted St. ,,,Chicago,IL,60628,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Woodson Regional Library,9525 S Halsted St. ,,,Chicago,IL,60628,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Woodson Regional Library,9525 S Halsted St. ,,,Chicago,IL,60628,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Woodson Regional Library,9525 S Halsted St. ,,,Chicago,IL,60628,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Toman Library,2708 S Pulaski Rd. ,,,Chicago,IL,60632,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Toman Library,2708 S Pulaski Rd. ,,,Chicago,IL,60632,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Toman Library,2708 S Pulaski Rd. ,,,Chicago,IL,60632,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Toman Library,2708 S Pulaski Rd. ,,,Chicago,IL,60632,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Toman Library,2708 S Pulaski Rd. ,,,Chicago,IL,60632,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Clearing Library,6423 W 63rd Pl,,,Chicago,IL,60638,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Clearing Library,6423 W 63rd Pl,,,Chicago,IL,60638,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Clearing Library,6423 W 63rd Pl,,,Chicago,IL,60638,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Clearing Library,6423 W 63rd Pl,,,Chicago,IL,60638,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Clearing Library,6423 W 63rd Pl,,,Chicago,IL,60638,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Douglass Library,3353 W 13th St,,,Chicago,IL,60623,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Douglass Library,3353 W 13th St,,,Chicago,IL,60623,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Douglass Library,3353 W 13th St,,,Chicago,IL,60623,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Douglass Library,3353 W 13th St,,,Chicago,IL,60623,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Douglass Library,3353 W 13th St,,,Chicago,IL,60623,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Chinatown Library,2100 S Wentworth Ave. ,,,Chicago,IL,60616,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Chinatown Library,2100 S Wentworth Ave. ,,,Chicago,IL,60616,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Chinatown Library,2100 S Wentworth Ave. ,,,Chicago,IL,60616,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Chinatown Library,2100 S Wentworth Ave. ,,,Chicago,IL,60616,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Chinatown Library,2100 S Wentworth Ave. ,,,Chicago,IL,60616,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Humboldt Park Library,1605 N Troy St. ,,,Chicago,IL,60647,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Humboldt Park Library,1605 N Troy St. ,,,Chicago,IL,60647,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Humboldt Park Library,1605 N Troy St. ,,,Chicago,IL,60647,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Humboldt Park Library,1605 N Troy St. ,,,Chicago,IL,60647,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Humboldt Park Library,1605 N Troy St. ,,,Chicago,IL,60647,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Eckhart Park,1330 W Chicago Ave.,,,Chicago,IL,60642,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Eckhart Park,1330 W Chicago Ave.,,,Chicago,IL,60642,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Eckhart Park,1330 W Chicago Ave.,,,Chicago,IL,60642,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Eckhart Park,1330 W Chicago Ave.,,,Chicago,IL,60642,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Eckhart Park,1330 W Chicago Ave.,,,Chicago,IL,60642,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,W. Side Learning Center,4624 W Madison St. ,,,Chicago,IL,60644,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,W. Side Learning Center,4624 W Madison St. ,,,Chicago,IL,60644,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,W. Side Learning Center,4624 W Madison St. ,,,Chicago,IL,60644,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,W. Side Learning Center,4624 W Madison St. ,,,Chicago,IL,60644,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,W. Side Learning Center,4624 W Madison St. ,,,Chicago,IL,60644,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Amundsen Park,6200 W Bloomingdale Ave. ,,,Chicago,IL,60639,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Amundsen Park,6200 W Bloomingdale Ave. ,,,Chicago,IL,60639,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Amundsen Park,6200 W Bloomingdale Ave. ,,,Chicago,IL,60639,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Amundsen Park,6200 W Bloomingdale Ave. ,,,Chicago,IL,60639,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Amundsen Park,6200 W Bloomingdale Ave. ,,,Chicago,IL,60639,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Kilbourn Park,3501 N Kilbourn Ave,,,Chicago,IL,60641,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Kilbourn Park,3501 N Kilbourn Ave,,,Chicago,IL,60641,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Kilbourn Park,3501 N Kilbourn Ave,,,Chicago,IL,60641,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Kilbourn Park,3501 N Kilbourn Ave,,,Chicago,IL,60641,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Kilbourn Park,3501 N Kilbourn Ave,,,Chicago,IL,60641,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Portage Cragin Library,5108 W Belmont Ave,,,Chicago,IL,60641,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Portage Cragin Library,5108 W Belmont Ave,,,Chicago,IL,60641,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Portage Cragin Library,5108 W Belmont Ave,,,Chicago,IL,60641,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Portage Cragin Library,5108 W Belmont Ave,,,Chicago,IL,60641,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Portage Cragin Library,5108 W Belmont Ave,,,Chicago,IL,60641,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Bucktown-Wicker Park Library,1701 N Milwaukee Ave,,,Chicago,IL,60647,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Bucktown-Wicker Park Library,1701 N Milwaukee Ave,,,Chicago,IL,60647,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Bucktown-Wicker Park Library,1701 N Milwaukee Ave,,,Chicago,IL,60647,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Bucktown-Wicker Park Library,1701 N Milwaukee Ave,,,Chicago,IL,60647,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Bucktown-Wicker Park Library,1701 N Milwaukee Ave,,,Chicago,IL,60647,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,McFetridge Sports Center,3843 N California Ave,,,Chicago,IL,60618,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,McFetridge Sports Center,3843 N California Ave,,,Chicago,IL,60618,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,McFetridge Sports Center,3843 N California Ave,,,Chicago,IL,60618,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,McFetridge Sports Center,3843 N California Ave,,,Chicago,IL,60618,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,McFetridge Sports Center,3843 N California Ave,,,Chicago,IL,60618,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Pullman Library,830 W 119th St,,,Chicago,IL,60643,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Pullman Library,830 W 119th St,,,Chicago,IL,60643,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Pullman Library,830 W 119th St,,,Chicago,IL,60643,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Pullman Library,830 W 119th St,,,Chicago,IL,60643,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Pullman Library,830 W 119th St,,,Chicago,IL,60643,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,NEIU-El-Centro,3390 N Avondale Ave. ,,,Chicago,IL,60618,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,NEIU-El-Centro,3390 N Avondale Ave. ,,,Chicago,IL,60618,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,NEIU-El-Centro,3390 N Avondale Ave. ,,,Chicago,IL,60618,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,NEIU-El-Centro,3390 N Avondale Ave. ,,,Chicago,IL,60618,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,NEIU-El-Centro,3390 N Avondale Ave. ,,,Chicago,IL,60618,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Belmont Library,3104 N Narragansett Ave. ,,,Chicago,IL,60634,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Belmont Library,3104 N Narragansett Ave. ,,,Chicago,IL,60634,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Belmont Library,3104 N Narragansett Ave. ,,,Chicago,IL,60634,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Belmont Library,3104 N Narragansett Ave. ,,,Chicago,IL,60634,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Belmont Library,3104 N Narragansett Ave. ,,,Chicago,IL,60634,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Chicago Library,4856 W Chicago Ave. ,,,Chicago,IL,60651,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Chicago Library,4856 W Chicago Ave. ,,,Chicago,IL,60651,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Chicago Library,4856 W Chicago Ave. ,,,Chicago,IL,60651,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Chicago Library,4856 W Chicago Ave. ,,,Chicago,IL,60651,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,West Chicago Library,4856 W Chicago Ave. ,,,Chicago,IL,60651,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Hiawatha Park,8029 W Forest Preserve Dr. ,,,Chicago,IL,60634,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Hiawatha Park,8029 W Forest Preserve Dr. ,,,Chicago,IL,60634,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Hiawatha Park,8029 W Forest Preserve Dr. ,,,Chicago,IL,60634,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Hiawatha Park,8029 W Forest Preserve Dr. ,,,Chicago,IL,60634,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,Hiawatha Park,8029 W Forest Preserve Dr. ,,,Chicago,IL,60634,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,N. Park Village Adm. Bldg.,5801 N Pulaski Rd. ,,,Chicago,IL,60646,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,N. Park Village Adm. Bldg.,5801 N Pulaski Rd. ,,,Chicago,IL,60646,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,N. Park Village Adm. Bldg.,5801 N Pulaski Rd. ,,,Chicago,IL,60646,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/place:chicago,http://www.chicagoelections.com,Chicago City,N. Park Village Adm. Bldg.,5801 N Pulaski Rd. ,,,Chicago,IL,60646,10:00:00 - 05:00,16:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
