ocd_division,county,location_name,address_1,address_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:mn/place:andover,Anoka,Andover City Hall,1685 Crosstown Blvd NW,,,Andover,MN,55304,800,1700,11/7/16,11/7/16,False,False,False,18,Andover City Hall,"1685 Crosstown Blvd NW, Andover, MN 55304", ,08:00 AM-05:00 PM,,ho73555347,false,true,,,,poll34198844
ocd-division/country:us/state:mn/place:anoka,Anoka,Anoka City Hall,2015 First Ave North,,,Anoka,MN,55303,800,1630,9/23/16,9/23/16,False,False,False,19,Anoka City Hall,"2015 First Ave North, Anoka, MN 55303", ,08:00 AM-04:30 PM,,ho70705894,false,true,,,,poll34654616
ocd-division/country:us/state:mn/place:anoka,Anoka,Anoka City Hall,2015 First Ave North,,,Anoka,MN,55303,800,1630,9/26/16,9/30/16,False,False,False,20,Anoka City Hall,"2015 First Ave North, Anoka, MN 55303", ,08:00 AM-04:30 PM,,ho70705894,false,true,,,,poll34654616
ocd-division/country:us/state:mn/place:anoka,Anoka,Anoka City Hall,2015 First Ave North,,,Anoka,MN,55303,800,1630,10/3/16,10/7/16,False,False,False,21,Anoka City Hall,"2015 First Ave North, Anoka, MN 55303", ,08:00 AM-04:30 PM,,ho70705894,false,true,,,,poll34654616
ocd-division/country:us/state:mn/place:anoka,Anoka,Anoka City Hall,2015 First Ave North,,,Anoka,MN,55303,800,1630,10/10/16,10/14/16,False,False,False,22,Anoka City Hall,"2015 First Ave North, Anoka, MN 55303", ,08:00 AM-04:30 PM,,ho70705894,false,true,,,,poll34654616
ocd-division/country:us/state:mn/place:anoka,Anoka,Anoka City Hall,2015 First Ave North,,,Anoka,MN,55303,800,1630,10/17/16,10/21/16,False,False,False,23,Anoka City Hall,"2015 First Ave North, Anoka, MN 55303", ,08:00 AM-04:30 PM,,ho70705894,false,true,,,,poll34654616
ocd-division/country:us/state:mn/place:anoka,Anoka,Anoka City Hall,2015 First Ave North,,,Anoka,MN,55303,800,1630,10/24/16,10/28/16,False,False,False,24,Anoka City Hall,"2015 First Ave North, Anoka, MN 55303", ,08:00 AM-04:30 PM,,ho70705894,false,true,,,,poll34654616
ocd-division/country:us/state:mn/place:anoka,Anoka,Anoka City Hall,2015 First Ave North,,,Anoka,MN,55303,800,1630,10/31/16,11/4/16,False,False,False,25,Anoka City Hall,"2015 First Ave North, Anoka, MN 55303", ,08:00 AM-04:30 PM,,ho70705894,false,true,,,,poll34654616
ocd-division/country:us/state:mn/place:anoka,Anoka,Anoka City Hall,2015 First Ave North,,,Anoka,MN,55303,1000,1500,11/5/16,11/5/16,False,False,False,26,Anoka City Hall,"2015 First Ave North, Anoka, MN 55303", ,10:00 AM-03:00 PM,,ho70705894,false,true,,,,poll34654616
ocd-division/country:us/state:mn/place:anoka,Anoka,Anoka City Hall,2015 First Ave North,,,Anoka,MN,55303,800,1700,11/7/16,11/7/16,False,False,False,27,Anoka City Hall,"2015 First Ave North, Anoka, MN 55303", ,08:00 AM-05:00 PM,,ho70705894,false,true,,,,poll34654616
ocd-division/country:us/state:mn/county:anoka,Anoka,Anoka County Elections Office,325 E Main St,Ste W130,,Anoka,MN,55303,800,1630,9/23/16,9/23/16,False,False,False,28,Anoka County Elections Office,"325 E Main St, Anoka, MN 55303",Ste W130 ,08:00 AM-04:30 PM,,ho92424730,false,true,,,,poll82088472
ocd-division/country:us/state:mn/county:anoka,Anoka,Anoka County Elections Office,325 E Main St,Ste W130,,Anoka,MN,55303,800,1630,9/26/16,9/30/16,False,False,False,29,Anoka County Elections Office,"325 E Main St, Anoka, MN 55303",Ste W130 ,08:00 AM-04:30 PM,,ho92424730,false,true,,,,poll82088472
ocd-division/country:us/state:mn/county:anoka,Anoka,Anoka County Elections Office,325 E Main St,Ste W130,,Anoka,MN,55303,800,1630,10/3/16,10/7/16,False,False,False,30,Anoka County Elections Office,"325 E Main St, Anoka, MN 55303",Ste W130 ,08:00 AM-04:30 PM,,ho92424730,false,true,,,,poll82088472
ocd-division/country:us/state:mn/county:anoka,Anoka,Anoka County Elections Office,325 E Main St,Ste W130,,Anoka,MN,55303,800,1630,10/10/16,10/14/16,False,False,False,31,Anoka County Elections Office,"325 E Main St, Anoka, MN 55303",Ste W130 ,08:00 AM-04:30 PM,,ho92424730,false,true,,,,poll82088472
ocd-division/country:us/state:mn/county:anoka,Anoka,Anoka County Elections Office,325 E Main St,Ste W130,,Anoka,MN,55303,800,1630,10/17/16,10/21/16,False,False,False,32,Anoka County Elections Office,"325 E Main St, Anoka, MN 55303",Ste W130 ,08:00 AM-04:30 PM,,ho92424730,false,true,,,,poll82088472
ocd-division/country:us/state:mn/county:anoka,Anoka,Anoka County Elections Office,325 E Main St,Ste W130,,Anoka,MN,55303,800,1630,10/24/16,10/28/16,False,False,False,33,Anoka County Elections Office,"325 E Main St, Anoka, MN 55303",Ste W130 ,08:00 AM-04:30 PM,,ho92424730,false,true,,,,poll82088472
ocd-division/country:us/state:mn/county:anoka,Anoka,Anoka County Elections Office,325 E Main St,Ste W130,,Anoka,MN,55303,800,1630,10/31/16,11/4/16,False,False,False,34,Anoka County Elections Office,"325 E Main St, Anoka, MN 55303",Ste W130 ,08:00 AM-04:30 PM,,ho92424730,false,true,,,,poll82088472
ocd-division/country:us/state:mn/county:anoka,Anoka,Anoka County Elections Office,325 E Main St,Ste W130,,Anoka,MN,55303,1000,1500,11/5/16,11/5/16,False,False,False,35,Anoka County Elections Office,"325 E Main St, Anoka, MN 55303",Ste W130 ,10:00 AM-03:00 PM,,ho92424730,false,true,,,,poll82088472
ocd-division/country:us/state:mn/county:anoka,Anoka,Anoka County Elections Office,325 E Main St,Ste W130,,Anoka,MN,55303,800,1700,11/7/16,11/7/16,False,False,False,36,Anoka County Elections Office,"325 E Main St, Anoka, MN 55303",Ste W130 ,08:00 AM-05:00 PM,,ho92424730,false,true,,,,poll82088472
ocd-division/country:us/state:mn/place:bethel,Anoka,Bethel - Sandhill Center,23820 Dewey St,,,Bethel,MN,55005,725,1425,9/23/16,9/23/16,False,False,False,37,Bethel - Sandhill Center,"23820 Dewey St, Bethel, MN 55005", ,07:25 AM-02:25 PM,,ho70073272,false,true,,,,poll56853424
ocd-division/country:us/state:mn/place:bethel,Anoka,Bethel - Sandhill Center,23820 Dewey St,,,Bethel,MN,55005,725,1425,9/26/16,9/30/16,False,False,False,38,Bethel - Sandhill Center,"23820 Dewey St, Bethel, MN 55005", ,07:25 AM-02:25 PM,,ho70073272,false,true,,,,poll56853424
ocd-division/country:us/state:mn/place:bethel,Anoka,Bethel - Sandhill Center,23820 Dewey St,,,Bethel,MN,55005,725,1425,10/3/16,10/7/16,False,False,False,39,Bethel - Sandhill Center,"23820 Dewey St, Bethel, MN 55005", ,07:25 AM-02:25 PM,,ho70073272,false,true,,,,poll56853424
ocd-division/country:us/state:mn/place:bethel,Anoka,Bethel - Sandhill Center,23820 Dewey St,,,Bethel,MN,55005,725,1425,10/10/16,10/14/16,False,False,False,40,Bethel - Sandhill Center,"23820 Dewey St, Bethel, MN 55005", ,07:25 AM-02:25 PM,,ho70073272,false,true,,,,poll56853424
ocd-division/country:us/state:mn/place:bethel,Anoka,Bethel - Sandhill Center,23820 Dewey St,,,Bethel,MN,55005,725,1425,10/17/16,10/21/16,False,False,False,41,Bethel - Sandhill Center,"23820 Dewey St, Bethel, MN 55005", ,07:25 AM-02:25 PM,,ho70073272,false,true,,,,poll56853424
ocd-division/country:us/state:mn/place:bethel,Anoka,Bethel - Sandhill Center,23820 Dewey St,,,Bethel,MN,55005,725,1425,10/24/16,10/28/16,False,False,False,42,Bethel - Sandhill Center,"23820 Dewey St, Bethel, MN 55005", ,07:25 AM-02:25 PM,,ho70073272,false,true,,,,poll56853424
ocd-division/country:us/state:mn/place:bethel,Anoka,Bethel - Sandhill Center,23820 Dewey St,,,Bethel,MN,55005,725,1425,10/31/16,11/4/16,False,False,False,43,Bethel - Sandhill Center,"23820 Dewey St, Bethel, MN 55005", ,07:25 AM-02:25 PM,,ho70073272,false,true,,,,poll56853424
ocd-division/country:us/state:mn/place:bethel,Anoka,Bethel - Sandhill Center,23820 Dewey St,,,Bethel,MN,55005,1000,1500,11/5/16,11/5/16,False,False,False,44,Bethel - Sandhill Center,"23820 Dewey St, Bethel, MN 55005", ,10:00 AM-03:00 PM,,ho70073272,false,true,,,,poll56853424
ocd-division/country:us/state:mn/place:bethel,Anoka,Bethel - Sandhill Center,23820 Dewey St,,,Bethel,MN,55005,725,1700,11/7/16,11/7/16,False,False,False,45,Bethel - Sandhill Center,"23820 Dewey St, Bethel, MN 55005", ,07:25 AM-05:00 PM,,ho70073272,false,true,,,,poll56853424
ocd-division/country:us/state:mn/place:blaine,Anoka,Blaine City Hall,10801 Town Square Dr,,,Blaine,MN,55449,800,1630,9/23/16,9/23/16,False,False,False,46,Blaine City Hall,"10801 Town Square Dr, Blaine, MN 55449", ,08:00 AM-04:30 PM,,ho81228363,false,true,,,,poll97959122
ocd-division/country:us/state:mn/place:blaine,Anoka,Blaine City Hall,10801 Town Square Dr,,,Blaine,MN,55449,800,1630,9/26/16,9/30/16,False,False,False,47,Blaine City Hall,"10801 Town Square Dr, Blaine, MN 55449", ,08:00 AM-04:30 PM,,ho81228363,false,true,,,,poll97959122
ocd-division/country:us/state:mn/place:blaine,Anoka,Blaine City Hall,10801 Town Square Dr,,,Blaine,MN,55449,800,1630,10/3/16,10/7/16,False,False,False,48,Blaine City Hall,"10801 Town Square Dr, Blaine, MN 55449", ,08:00 AM-04:30 PM,,ho81228363,false,true,,,,poll97959122
ocd-division/country:us/state:mn/place:blaine,Anoka,Blaine City Hall,10801 Town Square Dr,,,Blaine,MN,55449,800,1630,10/10/16,10/14/16,False,False,False,49,Blaine City Hall,"10801 Town Square Dr, Blaine, MN 55449", ,08:00 AM-04:30 PM,,ho81228363,false,true,,,,poll97959122
ocd-division/country:us/state:mn/place:blaine,Anoka,Blaine City Hall,10801 Town Square Dr,,,Blaine,MN,55449,800,1630,10/17/16,10/21/16,False,False,False,50,Blaine City Hall,"10801 Town Square Dr, Blaine, MN 55449", ,08:00 AM-04:30 PM,,ho81228363,false,true,,,,poll97959122
ocd-division/country:us/state:mn/place:blaine,Anoka,Blaine City Hall,10801 Town Square Dr,,,Blaine,MN,55449,800,1630,10/24/16,10/28/16,False,False,False,51,Blaine City Hall,"10801 Town Square Dr, Blaine, MN 55449", ,08:00 AM-04:30 PM,,ho81228363,false,true,,,,poll97959122
ocd-division/country:us/state:mn/place:blaine,Anoka,Blaine City Hall,10801 Town Square Dr,,,Blaine,MN,55449,800,1630,10/31/16,11/4/16,False,False,False,52,Blaine City Hall,"10801 Town Square Dr, Blaine, MN 55449", ,08:00 AM-04:30 PM,,ho81228363,false,true,,,,poll97959122
ocd-division/country:us/state:mn/place:blaine,Anoka,Blaine City Hall,10801 Town Square Dr,,,Blaine,MN,55449,1000,1500,11/5/16,11/5/16,False,False,False,53,Blaine City Hall,"10801 Town Square Dr, Blaine, MN 55449", ,10:00 AM-03:00 PM,,ho81228363,false,true,,,,poll97959122
ocd-division/country:us/state:mn/place:blaine,Anoka,Blaine City Hall,10801 Town Square Dr,,,Blaine,MN,55449,800,1700,11/7/16,11/7/16,False,False,False,54,Blaine City Hall,"10801 Town Square Dr, Blaine, MN 55449", ,08:00 AM-05:00 PM,,ho81228363,false,true,,,,poll97959122
ocd-division/country:us/state:mn/place:centerville,Anoka,Centerville City Hall,1880 Main St,,,Centerville,MN,55038,730,1600,9/23/16,9/23/16,False,False,False,55,Centerville City Hall,"1880 Main St, Centerville, MN 55038", ,07:30 AM-04:00 PM,,ho44489920,false,true,,,,poll24536731
ocd-division/country:us/state:mn/place:centerville,Anoka,Centerville City Hall,1880 Main St,,,Centerville,MN,55038,730,1600,9/26/16,9/30/16,False,False,False,56,Centerville City Hall,"1880 Main St, Centerville, MN 55038", ,07:30 AM-04:00 PM,,ho44489920,false,true,,,,poll24536731
ocd-division/country:us/state:mn/place:centerville,Anoka,Centerville City Hall,1880 Main St,,,Centerville,MN,55038,730,1600,10/3/16,10/7/16,False,False,False,57,Centerville City Hall,"1880 Main St, Centerville, MN 55038", ,07:30 AM-04:00 PM,,ho44489920,false,true,,,,poll24536731
ocd-division/country:us/state:mn/place:centerville,Anoka,Centerville City Hall,1880 Main St,,,Centerville,MN,55038,730,1600,10/10/16,10/14/16,False,False,False,58,Centerville City Hall,"1880 Main St, Centerville, MN 55038", ,07:30 AM-04:00 PM,,ho44489920,false,true,,,,poll24536731
ocd-division/country:us/state:mn/place:centerville,Anoka,Centerville City Hall,1880 Main St,,,Centerville,MN,55038,730,1600,10/17/16,10/21/16,False,False,False,59,Centerville City Hall,"1880 Main St, Centerville, MN 55038", ,07:30 AM-04:00 PM,,ho44489920,false,true,,,,poll24536731
ocd-division/country:us/state:mn/place:centerville,Anoka,Centerville City Hall,1880 Main St,,,Centerville,MN,55038,730,1600,10/24/16,10/28/16,False,False,False,60,Centerville City Hall,"1880 Main St, Centerville, MN 55038", ,07:30 AM-04:00 PM,,ho44489920,false,true,,,,poll24536731
ocd-division/country:us/state:mn/place:centerville,Anoka,Centerville City Hall,1880 Main St,,,Centerville,MN,55038,730,1600,10/31/16,11/4/16,False,False,False,61,Centerville City Hall,"1880 Main St, Centerville, MN 55038", ,07:30 AM-04:00 PM,,ho44489920,false,true,,,,poll24536731
ocd-division/country:us/state:mn/place:centerville,Anoka,Centerville City Hall,1880 Main St,,,Centerville,MN,55038,1000,1500,11/5/16,11/5/16,False,False,False,62,Centerville City Hall,"1880 Main St, Centerville, MN 55038", ,10:00 AM-03:00 PM,,ho44489920,false,true,,,,poll24536731
ocd-division/country:us/state:mn/place:centerville,Anoka,Centerville City Hall,1880 Main St,,,Centerville,MN,55038,700,1700,11/7/16,11/7/16,False,False,False,63,Centerville City Hall,"1880 Main St, Centerville, MN 55038", ,07:00 AM-05:00 PM,,ho44489920,false,true,,,,poll24536731
ocd-division/country:us/state:mn/place:circle_pines,Anoka,Circle Pines City Hall,200 Civic Heights Cir,,,Circle Pines,MN,55014,800,1630,9/23/16,9/23/16,False,False,False,64,Circle Pines City Hall,"200 Civic Heights Cir, Circle Pines, MN 55014", ,08:00 AM-04:30 PM,,ho5234250,false,true,,,,poll15020540
ocd-division/country:us/state:mn/place:circle_pines,Anoka,Circle Pines City Hall,200 Civic Heights Cir,,,Circle Pines,MN,55014,800,1630,9/26/16,9/30/16,False,False,False,65,Circle Pines City Hall,"200 Civic Heights Cir, Circle Pines, MN 55014", ,08:00 AM-04:30 PM,,ho5234250,false,true,,,,poll15020540
ocd-division/country:us/state:mn/place:circle_pines,Anoka,Circle Pines City Hall,200 Civic Heights Cir,,,Circle Pines,MN,55014,800,1630,10/3/16,10/7/16,False,False,False,66,Circle Pines City Hall,"200 Civic Heights Cir, Circle Pines, MN 55014", ,08:00 AM-04:30 PM,,ho5234250,false,true,,,,poll15020540
ocd-division/country:us/state:mn/place:circle_pines,Anoka,Circle Pines City Hall,200 Civic Heights Cir,,,Circle Pines,MN,55014,800,1630,10/10/16,10/14/16,False,False,False,67,Circle Pines City Hall,"200 Civic Heights Cir, Circle Pines, MN 55014", ,08:00 AM-04:30 PM,,ho5234250,false,true,,,,poll15020540
ocd-division/country:us/state:mn/place:circle_pines,Anoka,Circle Pines City Hall,200 Civic Heights Cir,,,Circle Pines,MN,55014,800,1630,10/17/16,10/21/16,False,False,False,68,Circle Pines City Hall,"200 Civic Heights Cir, Circle Pines, MN 55014", ,08:00 AM-04:30 PM,,ho5234250,false,true,,,,poll15020540
ocd-division/country:us/state:mn/place:circle_pines,Anoka,Circle Pines City Hall,200 Civic Heights Cir,,,Circle Pines,MN,55014,800,1630,10/24/16,10/28/16,False,False,False,69,Circle Pines City Hall,"200 Civic Heights Cir, Circle Pines, MN 55014", ,08:00 AM-04:30 PM,,ho5234250,false,true,,,,poll15020540
ocd-division/country:us/state:mn/place:circle_pines,Anoka,Circle Pines City Hall,200 Civic Heights Cir,,,Circle Pines,MN,55014,800,1630,10/31/16,11/4/16,False,False,False,70,Circle Pines City Hall,"200 Civic Heights Cir, Circle Pines, MN 55014", ,08:00 AM-04:30 PM,,ho5234250,false,true,,,,poll15020540
ocd-division/country:us/state:mn/place:circle_pines,Anoka,Circle Pines City Hall,200 Civic Heights Cir,,,Circle Pines,MN,55014,1000,1500,11/5/16,11/5/16,False,False,False,71,Circle Pines City Hall,"200 Civic Heights Cir, Circle Pines, MN 55014", ,10:00 AM-03:00 PM,,ho5234250,false,true,,,,poll15020540
ocd-division/country:us/state:mn/place:circle_pines,Anoka,Circle Pines City Hall,200 Civic Heights Cir,,,Circle Pines,MN,55014,800,1700,11/7/16,11/7/16,False,False,False,72,Circle Pines City Hall,"200 Civic Heights Cir, Circle Pines, MN 55014", ,08:00 AM-05:00 PM,,ho5234250,false,true,,,,poll15020540
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,9/23/16,9/23/16,False,False,False,73,Columbia Heights City Hall,"590 40th Ave NE, Columbia Heights, MN 55421", ,08:00 AM-04:30 PM,,ho7307315,false,true,,,,poll33932882
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,9/26/16,9/30/16,False,False,False,74,Columbia Heights City Hall,"590 40th Ave NE, Columbia Heights, MN 55421", ,08:00 AM-04:30 PM,,ho7307315,false,true,,,,poll33932882
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10/3/16,10/7/16,False,False,False,75,Columbia Heights City Hall,"590 40th Ave NE, Columbia Heights, MN 55421", ,08:00 AM-04:30 PM,,ho7307315,false,true,,,,poll33932882
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10/10/16,10/14/16,False,False,False,76,Columbia Heights City Hall,"590 40th Ave NE, Columbia Heights, MN 55421", ,08:00 AM-04:30 PM,,ho7307315,false,true,,,,poll33932882
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10/17/16,10/21/16,False,False,False,77,Columbia Heights City Hall,"590 40th Ave NE, Columbia Heights, MN 55421", ,08:00 AM-04:30 PM,,ho7307315,false,true,,,,poll33932882
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10/24/16,10/28/16,False,False,False,78,Columbia Heights City Hall,"590 40th Ave NE, Columbia Heights, MN 55421", ,08:00 AM-04:30 PM,,ho7307315,false,true,,,,poll33932882
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10/31/16,11/4/16,False,False,False,79,Columbia Heights City Hall,"590 40th Ave NE, Columbia Heights, MN 55421", ,08:00 AM-04:30 PM,,ho7307315,false,true,,,,poll33932882
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,1000,1500,11/5/16,11/5/16,False,False,False,80,Columbia Heights City Hall,"590 40th Ave NE, Columbia Heights, MN 55421", ,10:00 AM-03:00 PM,,ho7307315,false,true,,,,poll33932882
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1700,11/7/16,11/7/16,False,False,False,81,Columbia Heights City Hall,"590 40th Ave NE, Columbia Heights, MN 55421", ,08:00 AM-05:00 PM,,ho7307315,false,true,,,,poll33932882
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,9/23/16,9/23/16,False,False,False,82,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,9/26/16,9/27/16,False,False,False,83,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,9/28/16,9/28/16,False,False,False,84,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-05:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,9/29/16,9/30/16,False,False,False,85,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10/3/16,10/4/16,False,False,False,86,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,10/5/16,10/5/16,False,False,False,87,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-05:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10/6/16,10/7/16,False,False,False,88,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10/10/16,10/11/16,False,False,False,89,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,10/12/16,10/12/16,False,False,False,90,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-05:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10/13/16,10/14/16,False,False,False,91,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10/17/16,10/18/16,False,False,False,92,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,10/19/16,10/19/16,False,False,False,93,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-05:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10/20/16,10/21/16,False,False,False,94,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10/24/16,10/25/16,False,False,False,95,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,10/26/16,10/26/16,False,False,False,96,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-05:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10/27/16,10/28/16,False,False,False,97,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10/31/16,11/1/16,False,False,False,98,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,11/2/16,11/2/16,False,False,False,99,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-05:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,11/3/16,11/4/16,False,False,False,100,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-04:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,1000,1500,11/5/16,11/5/16,False,False,False,101,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,10:00 AM-03:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,11/7/16,11/7/16,False,False,False,102,Columbus City Hall,"16319 Kettle River Blvd, Columbus, MN 55025", ,08:00 AM-05:00 PM,,ho32517885,false,true,,,,poll40666618
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,9/23/16,9/23/16,False,False,False,103,Coon Rapids City Hall,"11155 Robinson Dr, Coon Rapids, MN 55433", ,08:00 AM-04:30 PM,,ho79944931,false,true,,,,poll70294647
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,9/26/16,9/30/16,False,False,False,104,Coon Rapids City Hall,"11155 Robinson Dr, Coon Rapids, MN 55433", ,08:00 AM-04:30 PM,,ho79944931,false,true,,,,poll70294647
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,10/3/16,10/7/16,False,False,False,105,Coon Rapids City Hall,"11155 Robinson Dr, Coon Rapids, MN 55433", ,08:00 AM-04:30 PM,,ho79944931,false,true,,,,poll70294647
