office,name,adr_1,adr_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt,ocd-id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Shishmaref,SHISHMAREF CITY CLERK'S OFFICE,1 SEAVIEW LN,,,Shishmaref,AK,99772,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,493,"1 Seaview Ln, Shishmaref, AK 99772",,09:00 AM - 05:00 PM,,ho24555714,false,true,,,,poll24555714
St. Mary's,ST. MARY'S CITY CLERK'S OFFICE,632 W 6th Avenue ,Suite 250,,Anchorage,AK,99501,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,494,"632 W 6Th Avenue, Anchorage, AK 99501",,09:00 AM - 05:00 PM,,ho63555041,false,true,,,,poll63555041
St. Mary's,ST. MARY'S CITY CLERK'S OFFICE,632 W 6th Avenue ,Suite 250,,Anchorage,AK,99501,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,495,"632 W 6Th Avenue, Anchorage, AK 99501",,09:00 AM - 05:00 PM,,ho63555041,false,true,,,,poll63555041
St. Mary's,ST. MARY'S CITY CLERK'S OFFICE,632 W 6th Avenue ,Suite 250,,Anchorage,AK,99501,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,496,"632 W 6Th Avenue, Anchorage, AK 99501",,09:00 AM - 05:00 PM,,ho63555041,false,true,,,,poll63555041
St. Michael,ST. MICHAEL CITY CLERK'S OFFICE,100 Baker St,,,St. Michael,AK,99659,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,497,"100 Baker St, St. Michael, AK 99659",,08:00 AM - 04:00 PM,,ho97708245,false,true,,,,poll97708245
St. Michael,ST. MICHAEL CITY CLERK'S OFFICE,100 Baker St,,,St. Michael,AK,99659,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,498,"100 Baker St, St. Michael, AK 99659",,08:00 AM - 04:00 PM,,ho97708245,false,true,,,,poll97708245
St. Michael,ST. MICHAEL CITY CLERK'S OFFICE,100 Baker St,,,St. Michael,AK,99659,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,499,"100 Baker St, St. Michael, AK 99659",,08:00 AM - 04:00 PM,,ho97708245,false,true,,,,poll97708245
Stebbins,STEBBINS CITY CLERK'S OFFICE,ABEL STREET,,,Stebbins,AK,99671,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,500,"Abel Street, Stebbins, AK 99671",,08:00 AM - 04:00 PM,,ho53262117,false,true,,,,poll53262117
Stebbins,STEBBINS CITY CLERK'S OFFICE,ABEL STREET,,,Stebbins,AK,99671,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,501,"Abel Street, Stebbins, AK 99671",,08:00 AM - 04:00 PM,,ho53262117,false,true,,,,poll53262117
Stebbins,STEBBINS CITY CLERK'S OFFICE,ABEL STREET,,,Stebbins,AK,99671,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,502,"Abel Street, Stebbins, AK 99671",,08:00 AM - 04:00 PM,,ho53262117,false,true,,,,poll53262117
Teller,TELLER CITY CLERK'S OFFICE,100 AIRPORT MUNICIPAL RM 1,,,Teller,AK,99778,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,503,"100 Airport Municipal Rm 1, Teller, AK 99778",,08:00 AM - 04:00 PM,,ho31483373,false,true,,,,poll31483373
Teller,TELLER CITY CLERK'S OFFICE,100 AIRPORT MUNICIPAL RM 1,,,Teller,AK,99778,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,504,"100 Airport Municipal Rm 1, Teller, AK 99778",,08:00 AM - 04:00 PM,,ho31483373,false,true,,,,poll31483373
Teller,TELLER CITY CLERK'S OFFICE,100 AIRPORT MUNICIPAL RM 1,,,Teller,AK,99778,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,505,"100 Airport Municipal Rm 1, Teller, AK 99778",,08:00 AM - 04:00 PM,,ho31483373,false,true,,,,poll31483373
Unalakleet,UNALAKLEET CITY CLERK'S OFFICE,28 Beach Rd ,,,Unalakleet,AK,99684,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,506,"28 Beach Rd, Unalakleet, AK 99684",,08:00 AM - 04:00 PM,,ho88084855,false,true,,,,poll88084855
Unalakleet,UNALAKLEET CITY CLERK'S OFFICE,28 Beach Rd ,,,Unalakleet,AK,99684,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,507,"28 Beach Rd, Unalakleet, AK 99684",,08:00 AM - 04:00 PM,,ho88084855,false,true,,,,poll88084855
Unalakleet,UNALAKLEET CITY CLERK'S OFFICE,28 Beach Rd ,,,Unalakleet,AK,99684,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,508,"28 Beach Rd, Unalakleet, AK 99684",,08:00 AM - 04:00 PM,,ho88084855,false,true,,,,poll88084855
Coldfoot City,Coldfoot Camp,Mile 175 Dalton Hwy,,,Fairbanks,AK,99701,,,10/24/16,11/7/16,True,ocd-division/country:us/state:ak/sldl:40,509,"Mile 175 Dalton Hwy, Fairbanks, AK 99701",,appointment only,,ho95287160,false,true,,,,poll95287160
Noatak,NOATAK IRA CONFERENCE ROOM,MAIN ST,,,Noatak,AK,99761,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,510,"Main St, Noatak, AK 99761",,08:00 AM - 04:00 PM,,ho34098409,false,true,,,,poll34098409
Noatak,NOATAK IRA CONFERENCE ROOM,MAIN ST,,,Noatak,AK,99761,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,511,"Main St, Noatak, AK 99761",,08:00 AM - 04:00 PM,,ho34098409,false,true,,,,poll34098409
Noatak,NOATAK IRA CONFERENCE ROOM,MAIN ST,,,Noatak,AK,99761,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,512,"Main St, Noatak, AK 99761",,08:00 AM - 04:00 PM,,ho34098409,false,true,,,,poll34098409
Noorvik,NOORVIK CITY CLERK'S OFFICE,20 FIREWEED DR,,,Noorvik,AK,99763,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,513,"20 Fireweed Dr, Noorvik, AK 99763",,08:00 AM - 04:00 PM,,ho25126748,false,true,,,,poll25126748
Noorvik,NOORVIK CITY CLERK'S OFFICE,20 FIREWEED DR,,,Noorvik,AK,99763,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,514,"20 Fireweed Dr, Noorvik, AK 99763",,08:00 AM - 04:00 PM,,ho25126748,false,true,,,,poll25126748
Noorvik,NOORVIK CITY CLERK'S OFFICE,20 FIREWEED DR,,,Noorvik,AK,99763,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,515,"20 Fireweed Dr, Noorvik, AK 99763",,08:00 AM - 04:00 PM,,ho25126748,false,true,,,,poll25126748
Kotzebue,NORTHWEST ARCTIC BOROUGH CLERK'S OFFICE,163 LAGOON ST,,,Kotzebue,AK,99752,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,516,"163 Lagoon St, Kotzebue, AK 99752",,08:00 AM - 04:00 PM,,ho78697256,false,true,,,,poll78697256
Kotzebue,NORTHWEST ARCTIC BOROUGH CLERK'S OFFICE,163 LAGOON ST,,,Kotzebue,AK,99752,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,517,"163 Lagoon St, Kotzebue, AK 99752",,08:00 AM - 04:00 PM,,ho78697256,false,true,,,,poll78697256
Kotzebue,NORTHWEST ARCTIC BOROUGH CLERK'S OFFICE,163 LAGOON ST,,,Kotzebue,AK,99752,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,518,"163 Lagoon St, Kotzebue, AK 99752",,08:00 AM - 04:00 PM,,ho78697256,false,true,,,,poll78697256
Point Lay,POINT LAY COMMUNITY CENTER,217 QIGALIK AVE,,,Point Lay,AK,99759,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,519,"217 Qigalik Ave, Point Lay, AK 99759",,09:00 AM - 04:00 PM,,ho66333243,false,true,,,,poll66333243
Point Lay,POINT LAY COMMUNITY CENTER,217 QIGALIK AVE,,,Point Lay,AK,99759,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,520,"217 Qigalik Ave, Point Lay, AK 99759",,09:00 AM - 04:00 PM,,ho66333243,false,true,,,,poll66333243
Point Lay,POINT LAY COMMUNITY CENTER,217 QIGALIK AVE,,,Point Lay,AK,99759,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,521,"217 Qigalik Ave, Point Lay, AK 99759",,09:00 AM - 04:00 PM,,ho66333243,false,true,,,,poll66333243
Selawik,SELAWIK CITY CLERK'S OFFICE,1 Community St,,,Selawik,AK,99770,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,522,"1 Community St, Selawik, AK 99770",,09:00 AM - 04:00 PM,,ho11436742,false,true,,,,poll11436742
Selawik,SELAWIK CITY CLERK'S OFFICE,1 Community St,,,Selawik,AK,99770,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,523,"1 Community St, Selawik, AK 99770",,09:00 AM - 04:00 PM,,ho11436742,false,true,,,,poll11436742
Selawik,SELAWIK CITY CLERK'S OFFICE,1 Community St,,,Selawik,AK,99770,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,524,"1 Community St, Selawik, AK 99770",,09:00 AM - 04:00 PM,,ho11436742,false,true,,,,poll11436742
Shungnak,SHUNGNAK CITY CLERK'S OFFICE,1 ANDY STREET,,,Shungnak,AK,99773,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,525,"1 Andy Street, Shungnak, AK 99773",,09:00 AM - 04:00 PM,,ho35697575,false,true,,,,poll35697575
Shungnak,SHUNGNAK CITY CLERK'S OFFICE,1 ANDY STREET,,,Shungnak,AK,99773,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,526,"1 Andy Street, Shungnak, AK 99773",,09:00 AM - 04:00 PM,,ho35697575,false,true,,,,poll35697575
Shungnak,SHUNGNAK CITY CLERK'S OFFICE,1 ANDY STREET,,,Shungnak,AK,99773,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,527,"1 Andy Street, Shungnak, AK 99773",,09:00 AM - 04:00 PM,,ho35697575,false,true,,,,poll35697575
Anvik City,Nome State Office Building, 103 Front Street, Suite 230,,Nome,AK,99762,,,10/24/16,11/7/16,True,ocd-division/country:us/state:ak,528,"103 Front Street, Nome, AK 99762",,appointment only,,ho84130297,false,true,,,,poll84130297
PRUDHOE BAY,PRUDHOE BAY STATION,"SERVICE AREA 10 CAMP, OLD SPINE RD",,,PRUDHOE BAY,AK,99734,09:00:00 - 08:00,16:00:00 - 08:00,11/4/16,11/7/16,,ocd-division/country:us/state:ak,529,"Service Area 10 Camp, Old Spine Rd, Prudhoe Bay, AK 99734",,09:00 AM - 04:00 PM,,ho36297570,false,true,,,,poll36297570
