address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"63 W Fletchall Ave,, Poseyville, IN 47633",,09:00 AM - 06:00 PM,,ho79229055,false,true,,,,poll31822715
"Hwy 66, Wadesville, IN 47638",,09:00 AM - 06:00 PM,,ho55005369,false,true,,,,poll6947637
"18474 State Road 250, Patriot, IN 47038",,09:00 AM - 06:00 PM,,ho24710421,false,true,,,,poll72228816
"121 S Riverside Dr, Winamac, IN 46996",,10:00 AM - 01:00 AM,,ho53501458,false,true,,,,poll18575657
"1 W. Washington Street, Room 21, Greencastle, IN 46135",,09:00 AM - 04:00 PM,,ho3776991,false,true,,,,poll93375791
"100 S Main Street, 2nd Floor, Winchester, IN 47394",,09:00 AM - 12:00 PM,,ho30761602,false,true,,,,poll90350811
"101 S Main Street, 2nd Floor, Winchester, IN 47394",,01:00 PM - 04:00 PM,,ho83297210,false,true,,,,poll23047398
"102 S Main Street, 2nd Floor, Winchester, IN 47394",,09:00 AM - 12:00 PM,,ho24165715,false,true,,,,poll63699581
"103 S Main Street, 2nd Floor, Winchester, IN 47394",,01:00 PM - 04:00 PM,,ho84756881,false,true,,,,poll72393181
"104 S Main Street, 2nd Floor, Winchester, IN 47394",,09:00 AM - 12:00 PM,,ho15213600,false,true,,,,poll55131461
"105 S Main Street, 2nd Floor, Winchester, IN 47394",,01:00 PM - 04:00 PM,,ho44803173,false,true,,,,poll56245618
"106 S Main Street, 2nd Floor, Winchester, IN 47394",,08:00 AM - 03:00 PM,,ho80386865,false,true,,,,poll30969427
"107 S Main Street, 2nd Floor, Winchester, IN 47394",,09:00 AM - 12:00 PM,,ho27162742,false,true,,,,poll43665270
"108 S Main Street, 2nd Floor, Winchester, IN 47394",,01:00 PM - 04:00 PM,,ho65198983,false,true,,,,poll99297662
"109 S Main Street, 2nd Floor, Winchester, IN 47394",,08:00 AM - 03:00 PM,,ho65110194,false,true,,,,poll42079478
"110 S Main Street, 2nd Floor, Winchester, IN 47394",,08:00 AM - 12:00 PM,,ho60903611,false,true,,,,poll61939791
"115 N. Main Street, Versailles, IN 47042",,09:00 AM - 04:00 PM,,ho64227139,false,true,,,,poll47065026
"116 N. Main Street, Versailles, IN 47042",,09:00 AM - 04:00 PM,,ho28296235,false,true,,,,poll84594952
"117 N. Main Street, Versailles, IN 47042",,09:00 AM - 04:00 PM,,ho70454679,false,true,,,,poll68489219
"118 N. Main Street, Versailles, IN 47042",,09:00 AM - 04:00 PM,,ho67401003,false,true,,,,poll14424052
"119 N. Main Street, Versailles, IN 47042",,09:00 AM - 04:00 PM,,ho70759512,false,true,,,,poll41418879
"120 N. Main Street, Versailles, IN 47042",,09:00 AM - 04:00 PM,,ho10569602,false,true,,,,poll99236821
"121 N. Main Street, Versailles, IN 47042",,09:00 AM - 12:00 PM,,ho21250299,false,true,,,,poll38442640
"101 East 2nd Street, Room 209, Rushville, IN 46173",,08:00 AM - 04:00 PM,,ho622861,false,true,,,,poll89030610
"1 East McClain Avenue, Suite 120, Scottsburg, IN 47170",,08:40 AM - 12:00 PM,,ho44834147,false,true,,,,poll32462952
"407 S. Harrison St, Shelbyville, IN 46176",,08:00 AM - 04:00 PM,,ho19464072,false,true,,,,poll85170738
"200 Main Street, Room 5, Rockport, IN 47635",,08:00 AM - 12:00 PM,,ho40565747,false,true,,,,poll2736810
"227 West Jefferson Blvd, 4th Floor, South Bend, IN 46601",,08:00 AM - 04:30 PM,,ho93435582,false,true,,,,poll4110854
"219 Lincoln Way West, Mishawaka, IN 46601",,08:00 AM - 04:30 PM,,ho4118824,false,true,,,,poll24585115
"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,false,true,,,,poll2197720
"55 South Public Square, Angola, IN 46703",,08:00 AM - 12:00 PM,,ho68335478,false,true,,,,poll76092450
"100 Courthouse Square, Room 370, Sullivan, IN 47882",,08:00 AM - 04:00 PM,,ho77029528,false,true,,,,poll51170258
"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,false,true,,,,poll65017297
"8124 IN-129, Vevay, IN 47403",,08:00 AM - 12:00 PM,,ho48043086,false,true,,,,poll23377149
"13091 State Road 56, East Enterprise, IN 47019",,08:00 AM - 12:00 PM,,ho52369400,false,true,,,,poll54458265
"352 3rd S, Patriot, IN 47038",,08:00 AM - 12:00 PM,,ho3334585,false,true,,,,poll54822340
"15337 Hill Rd., Florence, IN 47020",,08:00 AM - 12:00 PM,,ho2890629,false,true,,,,poll9732364
