ocd-division,county,name,address_one,address_two,city,state,zip,start_time,end_time,start_date,end_date,appt1,appt2,app3,subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:ia/county:wapello,Wapello County,,101 W. 4th,,Ottumwa,IA,52501,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,835,"101 W. 4th, Ottumwa, IA 52501",,08:00 AM-04:30 PM,,ho34025053,false,true,,,,poll5077059
ocd-division/country:us/state:ia/county:wapello,Wapello County,,101 W. 4th,,Ottumwa,IA,52501,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,836,"101 W. 4th, Ottumwa, IA 52501",,08:00 AM-04:30 PM,,ho34025053,false,true,,,,poll5077059
ocd-division/country:us/state:ia/county:wapello,Wapello County,,101 W. 4th,,Ottumwa,IA,52501,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,837,"101 W. 4th, Ottumwa, IA 52501",,08:00 AM-04:30 PM,,ho34025053,false,true,,,,poll5077059
ocd-division/country:us/state:ia/county:wapello,Wapello County,,101 W. 4th,,Ottumwa,IA,52501,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,838,"101 W. 4th, Ottumwa, IA 52501",,08:00 AM-04:30 PM,,ho34025053,false,true,,,,poll5077059
ocd-division/country:us/state:ia/county:wapello,Wapello County,,101 W. 4th,,Ottumwa,IA,52501,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,839,"101 W. 4th, Ottumwa, IA 52501",,08:00 AM-05:00 PM,,ho34025053,false,true,,,,poll5077059
ocd-division/country:us/state:ia/county:wapello,Wapello County,,101 W. 4th,,Ottumwa,IA,52501,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,840,"101 W. 4th, Ottumwa, IA 52501",,08:00 AM-04:30 PM,,ho34025053,false,true,,,,poll5077059
ocd-division/country:us/state:ia/county:wapello,Wapello County,,101 W. 4th,,Ottumwa,IA,52501,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,841,"101 W. 4th, Ottumwa, IA 52501",,08:00 AM-05:00 PM,,ho34025053,false,true,,,,poll5077059
ocd-division/country:us/state:ia/county:wapello,Wapello County,,101 W. 4th,,Ottumwa,IA,52501,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,842,"101 W. 4th, Ottumwa, IA 52501",,08:00 AM-04:30 PM,,ho34025053,false,true,,,,poll5077059
ocd-division/country:us/state:ia/county:warren,Warren County,,301 N. Buxton Ave.,Ste 101,Indianola,IA,50125,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,843,"301 N. Buxton Ave., Indianola, IA 50125",Ste 101,08:00 AM-04:30 PM,,ho24869413,false,true,,,,poll78346057
ocd-division/country:us/state:ia/county:warren,Warren County,,301 N. Buxton Ave.,Ste 101,Indianola,IA,50125,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,844,"301 N. Buxton Ave., Indianola, IA 50125",Ste 101,08:00 AM-04:30 PM,,ho24869413,false,true,,,,poll78346057
ocd-division/country:us/state:ia/county:warren,Warren County,,301 N. Buxton Ave.,Ste 101,Indianola,IA,50125,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,845,"301 N. Buxton Ave., Indianola, IA 50125",Ste 101,08:00 AM-04:30 PM,,ho24869413,false,true,,,,poll78346057
ocd-division/country:us/state:ia/county:warren,Warren County,,301 N. Buxton Ave.,Ste 101,Indianola,IA,50125,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,846,"301 N. Buxton Ave., Indianola, IA 50125",Ste 101,08:00 AM-04:30 PM,,ho24869413,false,true,,,,poll78346057
ocd-division/country:us/state:ia/county:warren,Warren County,,301 N. Buxton Ave.,Ste 101,Indianola,IA,50125,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,847,"301 N. Buxton Ave., Indianola, IA 50125",Ste 101,08:00 AM-04:30 PM,,ho24869413,false,true,,,,poll78346057
ocd-division/country:us/state:ia/county:warren,Warren County,,301 N. Buxton Ave.,Ste 101,Indianola,IA,50125,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,848,"301 N. Buxton Ave., Indianola, IA 50125",Ste 101,08:00 AM-05:00 PM,,ho24869413,false,true,,,,poll78346057
ocd-division/country:us/state:ia/county:warren,Warren County,,301 N. Buxton Ave.,Ste 101,Indianola,IA,50125,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,849,"301 N. Buxton Ave., Indianola, IA 50125",Ste 101,08:00 AM-04:30 PM,,ho24869413,false,true,,,,poll78346057
ocd-division/country:us/state:ia/county:warren,Warren County,,301 N. Buxton Ave.,Ste 101,Indianola,IA,50125,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,850,"301 N. Buxton Ave., Indianola, IA 50125",Ste 101,08:00 AM-05:00 PM,,ho24869413,false,true,,,,poll78346057
ocd-division/country:us/state:ia/county:warren,Warren County,,301 N. Buxton Ave.,Ste 101,Indianola,IA,50125,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,851,"301 N. Buxton Ave., Indianola, IA 50125",Ste 101,08:00 AM-04:30 PM,,ho24869413,false,true,,,,poll78346057
ocd-division/country:us/state:ia/county:washington,Washington County,,222 W. Main St,,Washington,IA,52353,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,852,"222 W. Main St, Washington, IA 52353",,08:00 AM-04:30 PM,,ho90809752,false,true,,,,poll43462516
ocd-division/country:us/state:ia/county:washington,Washington County,,222 W. Main St,,Washington,IA,52353,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,853,"222 W. Main St, Washington, IA 52353",,08:00 AM-04:30 PM,,ho90809752,false,true,,,,poll43462516
ocd-division/country:us/state:ia/county:washington,Washington County,,222 W. Main St,,Washington,IA,52353,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,854,"222 W. Main St, Washington, IA 52353",,08:00 AM-04:30 PM,,ho90809752,false,true,,,,poll43462516
ocd-division/country:us/state:ia/county:washington,Washington County,,222 W. Main St,,Washington,IA,52353,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,855,"222 W. Main St, Washington, IA 52353",,08:00 AM-04:30 PM,,ho90809752,false,true,,,,poll43462516
ocd-division/country:us/state:ia/county:washington,Washington County,,222 W. Main St,,Washington,IA,52353,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,856,"222 W. Main St, Washington, IA 52353",,08:00 AM-04:30 PM,,ho90809752,false,true,,,,poll43462516
ocd-division/country:us/state:ia/county:washington,Washington County,,222 W. Main St,,Washington,IA,52353,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,857,"222 W. Main St, Washington, IA 52353",,08:00 AM-05:00 PM,,ho90809752,false,true,,,,poll43462516
ocd-division/country:us/state:ia/county:washington,Washington County,,222 W. Main St,,Washington,IA,52353,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,858,"222 W. Main St, Washington, IA 52353",,08:00 AM-04:30 PM,,ho90809752,false,true,,,,poll43462516
ocd-division/country:us/state:ia/county:washington,Washington County,,222 W. Main St,,Washington,IA,52353,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,859,"222 W. Main St, Washington, IA 52353",,09:00 AM-05:00 PM,,ho90809752,false,true,,,,poll43462516
ocd-division/country:us/state:ia/county:washington,Washington County,,222 W. Main St,,Washington,IA,52353,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,860,"222 W. Main St, Washington, IA 52353",,08:00 AM-04:30 PM,,ho90809752,false,true,,,,poll43462516
ocd-division/country:us/state:ia/county:wayne,Wayne County,Wayne County Courthouse,100 N Lafayette St,,Corydon,IA,50060,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,861,"100 N Lafayette St, Corydon, IA 50060",,08:00 AM-04:00 PM,,ho598686,false,true,,,,poll57008249
ocd-division/country:us/state:ia/county:wayne,Wayne County,Wayne County Courthouse,100 N Lafayette St,,Corydon,IA,50060,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,862,"100 N Lafayette St, Corydon, IA 50060",,08:00 AM-04:00 PM,,ho598686,false,true,,,,poll57008249
ocd-division/country:us/state:ia/county:wayne,Wayne County,Wayne County Courthouse,100 N Lafayette St,,Corydon,IA,50060,08:00:00 - 05:00,16:00:00 - 05:00,10/10/16,10/14/16,False,False,False,,863,"100 N Lafayette St, Corydon, IA 50060",,08:00 AM-04:00 PM,,ho598686,false,true,,,,poll57008249
ocd-division/country:us/state:ia/county:wayne,Wayne County,Wayne County Courthouse,100 N Lafayette St,,Corydon,IA,50060,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,864,"100 N Lafayette St, Corydon, IA 50060",,08:00 AM-04:00 PM,,ho598686,false,true,,,,poll57008249
ocd-division/country:us/state:ia/county:wayne,Wayne County,Wayne County Courthouse,100 N Lafayette St,,Corydon,IA,50060,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,865,"100 N Lafayette St, Corydon, IA 50060",,08:00 AM-04:00 PM,,ho598686,false,true,,,,poll57008249
ocd-division/country:us/state:ia/county:wayne,Wayne County,Wayne County Courthouse,100 N Lafayette St,,Corydon,IA,50060,08:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,866,"100 N Lafayette St, Corydon, IA 50060",,08:00 AM-04:00 PM,,ho598686,false,true,,,,poll57008249
ocd-division/country:us/state:ia/county:wayne,Wayne County,Wayne County Courthouse,100 N Lafayette St,,Corydon,IA,50060,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,867,"100 N Lafayette St, Corydon, IA 50060",,08:00 AM-04:00 PM,,ho598686,false,true,,,,poll57008249
ocd-division/country:us/state:ia/county:wayne,Wayne County,Wayne County Courthouse,100 N Lafayette St,,Corydon,IA,50060,08:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,868,"100 N Lafayette St, Corydon, IA 50060",,08:00 AM-04:00 PM,,ho598686,false,true,,,,poll57008249
ocd-division/country:us/state:ia/county:wayne,Wayne County,Wayne County Courthouse,100 N Lafayette St,,Corydon,IA,50060,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,869,"100 N Lafayette St, Corydon, IA 50060",,08:00 AM-04:00 PM,,ho598686,false,true,,,,poll57008249
ocd-division/country:us/state:ia/county:webster,Webster County,,703 Central Avenue,,Fort Dodge,IA,50501,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,870,"703 Central Avenue, Fort Dodge, IA 50501",,08:00 AM-04:30 PM,,ho36325948,false,true,,,,poll3955708
ocd-division/country:us/state:ia/county:webster,Webster County,,703 Central Avenue,,Fort Dodge,IA,50501,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,871,"703 Central Avenue, Fort Dodge, IA 50501",,08:00 AM-04:30 PM,,ho36325948,false,true,,,,poll3955708
ocd-division/country:us/state:ia/county:webster,Webster County,,703 Central Avenue,,Fort Dodge,IA,50501,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,872,"703 Central Avenue, Fort Dodge, IA 50501",,08:00 AM-04:30 PM,,ho36325948,false,true,,,,poll3955708
ocd-division/country:us/state:ia/county:webster,Webster County,,703 Central Avenue,,Fort Dodge,IA,50501,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,873,"703 Central Avenue, Fort Dodge, IA 50501",,08:00 AM-04:30 PM,,ho36325948,false,true,,,,poll3955708
ocd-division/country:us/state:ia/county:webster,Webster County,,703 Central Avenue,,Fort Dodge,IA,50501,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,874,"703 Central Avenue, Fort Dodge, IA 50501",,08:00 AM-04:30 PM,,ho36325948,false,true,,,,poll3955708
ocd-division/country:us/state:ia/county:webster,Webster County,,703 Central Avenue,,Fort Dodge,IA,50501,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,875,"703 Central Avenue, Fort Dodge, IA 50501",,08:00 AM-05:00 PM,,ho36325948,false,true,,,,poll3955708
ocd-division/country:us/state:ia/county:webster,Webster County,,703 Central Avenue,,Fort Dodge,IA,50501,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,876,"703 Central Avenue, Fort Dodge, IA 50501",,08:00 AM-04:30 PM,,ho36325948,false,true,,,,poll3955708
ocd-division/country:us/state:ia/county:webster,Webster County,,703 Central Avenue,,Fort Dodge,IA,50501,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,877,"703 Central Avenue, Fort Dodge, IA 50501",,08:00 AM-05:00 PM,,ho36325948,false,true,,,,poll3955708
ocd-division/country:us/state:ia/county:webster,Webster County,,703 Central Avenue,,Fort Dodge,IA,50501,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,878,"703 Central Avenue, Fort Dodge, IA 50501",,08:00 AM-04:30 PM,,ho36325948,false,true,,,,poll3955708
ocd-division/country:us/state:ia/county:winnebago,Winnebago County,,126 S. Clark St,,Forest City,IA,50436,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,879,"126 S. Clark St, Forest City, IA 50436",,08:00 AM-04:30 PM,,ho95190688,false,true,,,,poll12867418
ocd-division/country:us/state:ia/county:winnebago,Winnebago County,,126 S. Clark St,,Forest City,IA,50436,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,880,"126 S. Clark St, Forest City, IA 50436",,08:00 AM-04:30 PM,,ho95190688,false,true,,,,poll12867418
ocd-division/country:us/state:ia/county:winnebago,Winnebago County,,126 S. Clark St,,Forest City,IA,50436,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,881,"126 S. Clark St, Forest City, IA 50436",,08:00 AM-04:30 PM,,ho95190688,false,true,,,,poll12867418
ocd-division/country:us/state:ia/county:winnebago,Winnebago County,,126 S. Clark St,,Forest City,IA,50436,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,882,"126 S. Clark St, Forest City, IA 50436",,08:00 AM-04:30 PM,,ho95190688,false,true,,,,poll12867418
ocd-division/country:us/state:ia/county:winnebago,Winnebago County,,126 S. Clark St,,Forest City,IA,50436,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,883,"126 S. Clark St, Forest City, IA 50436",,08:00 AM-04:30 PM,,ho95190688,false,true,,,,poll12867418
ocd-division/country:us/state:ia/county:winnebago,Winnebago County,,126 S. Clark St,,Forest City,IA,50436,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,884,"126 S. Clark St, Forest City, IA 50436",,08:00 AM-05:00 PM,,ho95190688,false,true,,,,poll12867418
ocd-division/country:us/state:ia/county:winnebago,Winnebago County,,126 S. Clark St,,Forest City,IA,50436,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,885,"126 S. Clark St, Forest City, IA 50436",,08:00 AM-04:30 PM,,ho95190688,false,true,,,,poll12867418
ocd-division/country:us/state:ia/county:winnebago,Winnebago County,,126 S. Clark St,,Forest City,IA,50436,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,886,"126 S. Clark St, Forest City, IA 50436",,09:00 AM-05:00 PM,,ho95190688,false,true,,,,poll12867418
ocd-division/country:us/state:ia/county:winnebago,Winnebago County,,126 S. Clark St,,Forest City,IA,50436,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,887,"126 S. Clark St, Forest City, IA 50436",,08:00 AM-04:30 PM,,ho95190688,false,true,,,,poll12867418
ocd-division/country:us/state:ia/county:winneshiek,Winneshiek County,,201 W. Main St,,Decorah,IA,52101,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,888,"201 W. Main St, Decorah, IA 52101",,08:00 AM-04:00 PM,,ho95362590,false,true,,,,poll54026249
ocd-division/country:us/state:ia/county:winneshiek,Winneshiek County,,201 W. Main St,,Decorah,IA,52101,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,889,"201 W. Main St, Decorah, IA 52101",,08:00 AM-04:00 PM,,ho95362590,false,true,,,,poll54026249
ocd-division/country:us/state:ia/county:winneshiek,Winneshiek County,,201 W. Main St,,Decorah,IA,52101,08:00:00 - 05:00,16:00:00 - 05:00,10/10/16,10/14/16,False,False,False,,890,"201 W. Main St, Decorah, IA 52101",,08:00 AM-04:00 PM,,ho95362590,false,true,,,,poll54026249
ocd-division/country:us/state:ia/county:winneshiek,Winneshiek County,,201 W. Main St,,Decorah,IA,52101,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,891,"201 W. Main St, Decorah, IA 52101",,08:00 AM-04:00 PM,,ho95362590,false,true,,,,poll54026249
ocd-division/country:us/state:ia/county:winneshiek,Winneshiek County,,201 W. Main St,,Decorah,IA,52101,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,892,"201 W. Main St, Decorah, IA 52101",,08:00 AM-04:00 PM,,ho95362590,false,true,,,,poll54026249
ocd-division/country:us/state:ia/county:winneshiek,Winneshiek County,,201 W. Main St,,Decorah,IA,52101,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,893,"201 W. Main St, Decorah, IA 52101",,08:00 AM-05:00 PM,,ho95362590,false,true,,,,poll54026249
ocd-division/country:us/state:ia/county:winneshiek,Winneshiek County,,201 W. Main St,,Decorah,IA,52101,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,894,"201 W. Main St, Decorah, IA 52101",,08:00 AM-04:00 PM,,ho95362590,false,true,,,,poll54026249
ocd-division/country:us/state:ia/county:winneshiek,Winneshiek County,,201 W. Main St,,Decorah,IA,52101,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,895,"201 W. Main St, Decorah, IA 52101",,08:00 AM-05:00 PM,,ho95362590,false,true,,,,poll54026249
ocd-division/country:us/state:ia/county:winneshiek,Winneshiek County,,201 W. Main St,,Decorah,IA,52101,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,896,"201 W. Main St, Decorah, IA 52101",,08:00 AM-04:00 PM,,ho95362590,false,true,,,,poll54026249
ocd-division/country:us/state:ia/county:woodbury,Woodbury County,,620 Douglas St.,Room 103,Sioux City,IA,51101,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,897,"620 Douglas St., Sioux City, IA 51101",Room 103,08:00 AM-04:30 PM,,ho78701103,false,true,,,,poll59722456
ocd-division/country:us/state:ia/county:woodbury,Woodbury County,,620 Douglas St.,Room 103,Sioux City,IA,51101,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,898,"620 Douglas St., Sioux City, IA 51101",Room 103,08:00 AM-04:30 PM,,ho78701103,false,true,,,,poll59722456
ocd-division/country:us/state:ia/county:woodbury,Woodbury County,,620 Douglas St.,Room 103,Sioux City,IA,51101,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,899,"620 Douglas St., Sioux City, IA 51101",Room 103,08:00 AM-04:30 PM,,ho78701103,false,true,,,,poll59722456
ocd-division/country:us/state:ia/county:woodbury,Woodbury County,,620 Douglas St.,Room 103,Sioux City,IA,51101,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,900,"620 Douglas St., Sioux City, IA 51101",Room 103,08:00 AM-04:30 PM,,ho78701103,false,true,,,,poll59722456
ocd-division/country:us/state:ia/county:woodbury,Woodbury County,,620 Douglas St.,Room 103,Sioux City,IA,51101,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,901,"620 Douglas St., Sioux City, IA 51101",Room 103,08:00 AM-04:30 PM,,ho78701103,false,true,,,,poll59722456
ocd-division/country:us/state:ia/county:woodbury,Woodbury County,,835 Gordon Drive,,Sioux City,IA,51101,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,902,"835 Gordon Drive, Sioux City, IA 51101",,08:00 AM-05:00 PM,,ho1905827,false,true,,,,poll85231195
ocd-division/country:us/state:ia/county:woodbury,Woodbury County,,620 Douglas St.,Room 103,Sioux City,IA,51101,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,903,"620 Douglas St., Sioux City, IA 51101",Room 103,08:00 AM-04:30 PM,,ho78701103,false,true,,,,poll59722456
ocd-division/country:us/state:ia/county:woodbury,Woodbury County,,835 Gordon Drive,,Sioux City,IA,51101,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,904,"835 Gordon Drive, Sioux City, IA 51101",,08:00 AM-05:00 PM,,ho1905827,false,true,,,,poll85231195
ocd-division/country:us/state:ia/county:woodbury,Woodbury County,,620 Douglas St.,Room 103,Sioux City,IA,51101,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,905,"620 Douglas St., Sioux City, IA 51101",Room 103,08:00 AM-04:30 PM,,ho78701103,false,true,,,,poll59722456
ocd-division/country:us/state:ia/county:worth,Worth County,,1000 Central Avenue,,Northwood,IA,50459,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,906,"1000 Central Avenue, Northwood, IA 50459",,08:00 AM-04:00 PM,,ho5875241,false,true,,,,poll99505187
ocd-division/country:us/state:ia/county:worth,Worth County,,1000 Central Avenue,,Northwood,IA,50459,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,907,"1000 Central Avenue, Northwood, IA 50459",,08:00 AM-04:00 PM,,ho5875241,false,true,,,,poll99505187
ocd-division/country:us/state:ia/county:worth,Worth County,,1000 Central Avenue,,Northwood,IA,50459,08:00:00 - 05:00,16:00:00 - 05:00,10/10/16,10/14/16,False,False,False,,908,"1000 Central Avenue, Northwood, IA 50459",,08:00 AM-04:00 PM,,ho5875241,false,true,,,,poll99505187
ocd-division/country:us/state:ia/county:worth,Worth County,,1000 Central Avenue,,Northwood,IA,50459,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,909,"1000 Central Avenue, Northwood, IA 50459",,08:00 AM-04:00 PM,,ho5875241,false,true,,,,poll99505187
ocd-division/country:us/state:ia/county:worth,Worth County,,1000 Central Avenue,,Northwood,IA,50459,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,910,"1000 Central Avenue, Northwood, IA 50459",,08:00 AM-04:00 PM,,ho5875241,false,true,,,,poll99505187
ocd-division/country:us/state:ia/county:worth,Worth County,,1000 Central Avenue,,Northwood,IA,50459,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,911,"1000 Central Avenue, Northwood, IA 50459",,08:00 AM-05:00 PM,,ho5875241,false,true,,,,poll99505187
ocd-division/country:us/state:ia/county:worth,Worth County,,1000 Central Avenue,,Northwood,IA,50459,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,912,"1000 Central Avenue, Northwood, IA 50459",,08:00 AM-04:00 PM,,ho5875241,false,true,,,,poll99505187
ocd-division/country:us/state:ia/county:worth,Worth County,,1000 Central Avenue,,Northwood,IA,50459,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,913,"1000 Central Avenue, Northwood, IA 50459",,08:00 AM-05:00 PM,,ho5875241,false,true,,,,poll99505187
ocd-division/country:us/state:ia/county:worth,Worth County,,1000 Central Avenue,,Northwood,IA,50459,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,914,"1000 Central Avenue, Northwood, IA 50459",,08:00 AM-04:00 PM,,ho5875241,false,true,,,,poll99505187
ocd-division/country:us/state:ia/county:wright,Wright County,,115 N. Main,,Clarion,IA,50525,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,915,"115 N. Main, Clarion, IA 50525",,08:00 AM-04:00 PM,,ho9267672,false,true,,,,poll35199318
ocd-division/country:us/state:ia/county:wright,Wright County,,115 N. Main,,Clarion,IA,50525,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,916,"115 N. Main, Clarion, IA 50525",,08:00 AM-04:00 PM,,ho9267672,false,true,,,,poll35199318
ocd-division/country:us/state:ia/county:wright,Wright County,,115 N. Main,,Clarion,IA,50525,08:00:00 - 05:00,16:00:00 - 05:00,10/10/16,10/14/16,False,False,False,,917,"115 N. Main, Clarion, IA 50525",,08:00 AM-04:00 PM,,ho9267672,false,true,,,,poll35199318
ocd-division/country:us/state:ia/county:wright,Wright County,,115 N. Main,,Clarion,IA,50525,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,918,"115 N. Main, Clarion, IA 50525",,08:00 AM-04:00 PM,,ho9267672,false,true,,,,poll35199318
ocd-division/country:us/state:ia/county:wright,Wright County,,115 N. Main,,Clarion,IA,50525,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,919,"115 N. Main, Clarion, IA 50525",,08:00 AM-04:00 PM,,ho9267672,false,true,,,,poll35199318
ocd-division/country:us/state:ia/county:wright,Wright County,,115 N. Main,,Clarion,IA,50525,08:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,920,"115 N. Main, Clarion, IA 50525",,08:00 AM-04:00 PM,,ho9267672,false,true,,,,poll35199318
ocd-division/country:us/state:ia/county:wright,Wright County,,115 N. Main,,Clarion,IA,50525,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,921,"115 N. Main, Clarion, IA 50525",,08:00 AM-04:00 PM,,ho9267672,false,true,,,,poll35199318
ocd-division/country:us/state:ia/county:wright,Wright County,,115 N. Main,,Clarion,IA,50525,08:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,922,"115 N. Main, Clarion, IA 50525",,08:00 AM-04:00 PM,,ho9267672,false,true,,,,poll35199318
ocd-division/country:us/state:ia/county:wright,Wright County,,115 N. Main,,Clarion,IA,50525,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,923,"115 N. Main, Clarion, IA 50525",,08:00 AM-04:00 PM,,ho9267672,false,true,,,,poll35199318
,Black Hawk,Friendship Village,600 Park Lane,,Waterloo,IA,,9:00:00,15:00:00,10/18/16,10/18/16,,,,,924,"600 Park Lane, Waterloo, IA ",,09:00 AM-03:00 PM,,ho25788783,false,true,,,,poll6385881
